m_res,m_mut,fitness
1.325711365590108e-06,0.0002811768697974231,0.004092315139586326
1.325711365590108e-06,0.0003727593720314938,0.004522254438780107
1.325711365590108e-06,0.0004941713361323833,0.004955572520851294
1.325711365590108e-06,0.0006551285568595509,0.005387352338723732
1.325711365590108e-06,0.000868511373751352,0.00581333566871579
1.325711365590108e-06,0.0011513953993264468,0.006227219551704691
1.325711365590108e-06,0.0015264179671752333,0.006619004645814055
1.325711365590108e-06,0.0020235896477251575,0.006977433305217284
1.325711365590108e-06,0.0026826957952797246,0.007293175913812465
1.325711365590108e-06,0.0035564803062231283,0.007559318482307152
1.325711365590108e-06,0.004714866363457394,0.007769401112885771
1.325711365590108e-06,0.0062505519252739694,0.007914849966053345
1.325711365590108e-06,0.008286427728546842,0.00798376143361051
1.325711365590108e-06,0.010985411419875572,0.007960994397922949
1.325711365590108e-06,0.014563484775012445,0.00782802887794987
1.325711365590108e-06,0.019306977288832496,0.007561859585598686
1.325711365590108e-06,0.025595479226995333,0.007134613004000339
1.325711365590108e-06,0.0339322177189533,0.0065177967819831165
1.325711365590108e-06,0.04498432668969444,0.005695425328772478
1.325711365590108e-06,0.059636233165946365,0.004689106563179405
1.325711365590108e-06,0.07906043210907701,0.0035894099109276857
1.325711365590108e-06,0.10481131341546852,0.002552295217215157
1.325711365590108e-06,0.1389495494373136,0.001702319970025347
1.325711365590108e-06,0.18420699693267165,0.001034683726279184
1.325711365590108e-06,0.244205309454865,0.00046102170479780816
1.325711365590108e-06,0.323745754281764,-0.00010897415574834364
1.325711365590108e-06,0.42919342601287785,-0.0007481627451038729
1.325711365590108e-06,0.5689866029018293,-0.0015219511017536727
1.325711365590108e-06,0.7543120063354607,-0.002499818693583455
1.325711365590108e-06,1.0,-0.0037640887825010055
1.757510624854793e-06,1e-06,2.18471995502743e-08
1.757510624854793e-06,1.325711365590108e-06,-4.192181372613055e-09
1.757510624854793e-06,1.757510624854793e-06,0
1.757510624854793e-06,2.3299518105153717e-06,1.2824116650249053e-07
1.757510624854793e-06,3.0888435964774785e-06,9.929130355856551e-07
1.757510624854793e-06,4.094915062380427e-06,6.201451873976964e-05
1.757510624854793e-06,5.428675439323859e-06,0.00018458696518687664
1.757510624854793e-06,7.196856730011514e-06,0.0003214340311353246
1.757510624854793e-06,9.540954763499944e-06,0.00047298200969345084
1.757510624854793e-06,1.2648552168552958e-05,0.0006395320672269757
1.757510624854793e-06,1.67683293681101e-05,0.00082073645393298
1.757510624854793e-06,2.2229964825261955e-05,0.0010160907542425671
1.757510624854793e-06,2.94705170255181e-05,0.0012257875382196517
1.757510624854793e-06,3.906939937054621e-05,0.0014514090557008977
1.757510624854793e-06,5.1794746792312125e-05,0.001696174309252371
1.757510624854793e-06,6.866488450042999e-05,0.0019646019132716127
1.757510624854793e-06,9.102981779915228e-05,0.002261453260583282
1.757510624854793e-06,0.00012067926406393288,0.0025898579192647074
1.757510624854793e-06,0.00015998587196060574,0.002949371852837064
1.757510624854793e-06,0.00021209508879201905,0.0033355883486731685
1.757510624854793e-06,0.0002811768697974231,0.0037414996178407756
1.757510624854793e-06,0.0003727593720314938,0.004159329229943254
1.757510624854793e-06,0.0004941713361323833,0.004581986195043154
1.757510624854793e-06,0.0006551285568595509,0.005003865645193926
1.757510624854793e-06,0.000868511373751352,0.005420551006923287
1.757510624854793e-06,0.0011513953993264468,0.005826589562955117
1.757510624854793e-06,0.0015264179671752333,0.0062130493915547366
1.757510624854793e-06,0.0020235896477251575,0.006568797952847727
1.757510624854793e-06,0.0026826957952797246,0.006883967233020265
1.757510624854793e-06,0.0035564803062231283,0.007151194498695839
1.757510624854793e-06,0.004714866363457394,0.007363941066358339
1.757510624854793e-06,0.0062505519252739694,0.007513913913232593
1.757510624854793e-06,0.008286427728546842,0.0075897839429800084
1.757510624854793e-06,0.010985411419875572,0.00757720318248852
1.757510624854793e-06,0.014563484775012445,0.007458559062880755
1.757510624854793e-06,0.019306977288832496,0.007211762134160034
1.757510624854793e-06,0.025595479226995333,0.006809846818914566
1.757510624854793e-06,0.0339322177189533,0.006225258266211888
1.757510624854793e-06,0.04498432668969444,0.005442777746105157
1.757510624854793e-06,0.059636233165946365,0.004483614950695849
1.757510624854793e-06,0.07906043210907701,0.003434442727101245
1.757510624854793e-06,0.10481131341546852,0.0024422742277886373
1.757510624854793e-06,0.1389495494373136,0.0016235553806973736
1.757510624854793e-06,0.18420699693267165,0.0009740741414287845
1.757510624854793e-06,0.244205309454865,0.0004106260219693067
1.757510624854793e-06,0.323745754281764,-0.00015331154139522083
1.757510624854793e-06,0.42919342601287785,-0.0007886791151743718
1.757510624854793e-06,0.5689866029018293,-0.0015599390985454615
1.757510624854793e-06,0.7543120063354607,-0.002536074219170063
1.757510624854793e-06,1.0,-0.0037991268415798253
2.3299518105153717e-06,1e-06,6.93924883859213e-08
2.3299518105153717e-06,1.325711365590108e-06,2.8879362087688298e-08
2.3299518105153717e-06,1.757510624854793e-06,-5.5380446557663355e-09
2.3299518105153717e-06,2.3299518105153717e-06,0
2.3299518105153717e-06,3.0888435964774785e-06,1.7017817310008837e-07
2.3299518105153717e-06,4.094915062380427e-06,1.305993875369408e-06
2.3299518105153717e-06,5.428675439323859e-06,6.20949724617835e-05
2.3299518105153717e-06,7.196856730011514e-06,0.00018420650854375232
2.3299518105153717e-06,9.540954763499944e-06,0.0003208138663699161
2.3299518105153717e-06,1.2648552168552958e-05,0.0004722350398108814
2.3299518105153717e-06,1.67683293681101e-05,0.0006388563699241341
2.3299518105153717e-06,2.2229964825261955e-05,0.0008205583230225729
2.3299518105153717e-06,2.94705170255181e-05,0.0010172424878742447
2.3299518105153717e-06,3.906939937054621e-05,0.0012296868587446349
2.3299518105153717e-06,5.1794746792312125e-05,0.0014601407178314845
2.3299518105153717e-06,6.866488450042999e-05,0.0017123377189626446
2.3299518105153717e-06,9.102981779915228e-05,0.001990810861872664
2.3299518105153717e-06,0.00012067926406393288,0.002299410925877149
2.3299518105153717e-06,0.00015998587196060574,0.0026392566411902038
2.3299518105153717e-06,0.00021209508879201905,0.003007463168538302
2.3299518105153717e-06,0.0002811768697974231,0.0033977792768037835
2.3299518105153717e-06,0.0003727593720314938,0.003802364005767125
2.3299518105153717e-06,0.0004941713361323833,0.004213534441381129
2.3299518105153717e-06,0.0006551285568595509,0.004624951480946886
2.3299518105153717e-06,0.000868511373751352,0.005031815879586466
2.3299518105153717e-06,0.0011513953993264468,0.00542923876649034
2.3299518105153717e-06,0.0015264179671752333,0.0058094387487763
2.3299518105153717e-06,0.0020235896477251575,0.006161726638228568
2.3299518105153717e-06,0.0026826957952797246,0.006475816063968128
2.3299518105153717e-06,0.0035564803062231283,0.006743836251541202
2.3299518105153717e-06,0.004714866363457394,0.006959084155538774
2.3299518105153717e-06,0.0062505519252739694,0.007113490598413429
2.3299518105153717e-06,0.008286427728546842,0.0071962724373092896
2.3299518105153717e-06,0.010985411419875572,0.007193862522983676
2.3299518105153717e-06,0.014563484775012445,0.007089546218805724
2.3299518105153717e-06,0.019306977288832496,0.006862137976731542
2.3299518105153717e-06,0.025595479226995333,0.006485572523193694
2.3299518105153717e-06,0.0339322177189533,0.0059332333696207286
2.3299518105153717e-06,0.04498432668969444,0.005190661073889468
2.3299518105153717e-06,0.059636233165946365,0.004278615774427985
2.3299518105153717e-06,0.07906043210907701,0.0032797984318702783
2.3299518105153717e-06,0.10481131341546852,0.0023323438716322986
2.3299518105153717e-06,0.1389495494373136,0.001544772223298428
2.3299518105153717e-06,0.18420699693267165,0.0009134411144748109
2.3299518105153717e-06,0.244205309454865,0.000360216681124047
2.3299518105153717e-06,0.323745754281764,-0.00019765797520856034
2.3299518105153717e-06,0.42919342601287785,-0.0008292028521029799
2.3299518105153717e-06,0.5689866029018293,-0.0015979337891040882
2.3299518105153717e-06,0.7543120063354607,-0.002572336120469882
2.3299518105153717e-06,1.0,-0.003834171106131095
3.0888435964774785e-06,1e-06,1.405291067678797e-07
3.0888435964774785e-06,1.325711365590108e-06,9.180926326623762e-08
3.0888435964774785e-06,1.757510624854793e-06,3.817154128355611e-08
3.0888435964774785e-06,2.3299518105153717e-06,-7.338743120204324e-09
3.0888435964774785e-06,3.0888435964774785e-06,0
3.0888435964774785e-06,4.094915062380427e-06,2.2529827613479418e-07
3.0888435964774785e-06,5.428675439323859e-06,1.7119752977701678e-06
3.0888435964774785e-06,7.196856730011514e-06,6.220124974673051e-05
3.0888435964774785e-06,9.540954763499944e-06,0.0001837083479399199
3.0888435964774785e-06,1.2648552168552958e-05,0.0003200009223972738
3.0888435964774785e-06,1.67683293681101e-05,0.0004712580490689209
3.0888435964774785e-06,2.2229964825261955e-05,0.0006379767664610517
3.0888435964774785e-06,2.94705170255181e-05,0.0008203267722533687
3.0888435964774785e-06,3.906939937054621e-05,0.0010187005467201758
3.0888435964774785e-06,5.1794746792312125e-05,0.00123452478427056
3.0888435964774785e-06,6.866488450042999e-05,0.001470672943059531
3.0888435964774785e-06,9.102981779915228e-05,0.0017311594510276407
3.0888435964774785e-06,0.00012067926406393288,0.002020054277245194
3.0888435964774785e-06,0.00015998587196060574,0.0023396548249890107
3.0888435964774785e-06,0.00021209508879201905,0.0026886832532843643
3.0888435964774785e-06,0.0002811768697974231,0.003062014750498545
3.0888435964774785e-06,0.0003727593720314938,0.0034520862263293928
3.0888435964774785e-06,0.0004941713361323833,0.0038508012087613737
3.0888435964774785e-06,0.0006551285568595509,0.004251090489264378
3.0888435964774785e-06,0.000868511373751352,0.004647599325034439
3.0888435964774785e-06,0.0011513953993264468,0.0050356929068125144
3.0888435964774785e-06,0.0015264179671752333,0.0054086877107463365
3.0888435964774785e-06,0.0020235896477251575,0.005756638478798335
3.0888435964774785e-06,0.0026826957952797246,0.0060690379230126466
3.0888435964774785e-06,0.0035564803062231283,0.0063374847718707375
3.0888435964774785e-06,0.004714866363457394,0.006555024482956644
3.0888435964774785e-06,0.0062505519252739694,0.0067137450542588736
3.0888435964774785e-06,0.008286427728546842,0.006803373255449691
3.0888435964774785e-06,0.010985411419875572,0.006811106054388379
3.0888435964774785e-06,0.014563484775012445,0.0067211151546397
3.0888435964774785e-06,0.019306977288832496,0.0065131063647519
3.0888435964774785e-06,0.025595479226995333,0.006161907004809517
3.0888435964774785e-06,0.0339322177189533,0.005641838190528727
3.0888435964774785e-06,0.04498432668969444,0.0049391860979600905
3.0888435964774785e-06,0.059636233165946365,0.004074200260674171
3.0888435964774785e-06,0.07906043210907701,0.003125532309240756
3.0888435964774785e-06,0.10481131341546852,0.0022225234325427613
3.0888435964774785e-06,0.1389495494373136,0.0014659703202110407
3.0888435964774785e-06,0.18420699693267165,0.0008527801280414395
3.0888435964774785e-06,0.244205309454865,0.0003097898953529042
3.0888435964774785e-06,0.323745754281764,-0.00024201633896777047
3.0888435964774785e-06,0.42919342601287785,-0.0008697363836358427
3.0888435964774785e-06,0.5689866029018293,-0.0016359373986851698
3.0888435964774785e-06,0.7543120063354607,-0.0026086065254271366
3.0888435964774785e-06,1.0,-0.003869223652017817
4.094915062380427e-06,1e-06,2.397807102872862e-07
4.094915062380427e-06,1.325711365590108e-06,1.8600987001924767e-07
4.094915062380427e-06,1.757510624854793e-06,1.214791386560363e-07
4.094915062380427e-06,2.3299518105153717e-06,5.0468671029712425e-08
4.094915062380427e-06,3.0888435964774785e-06,-9.718608476556648e-09
4.094915062380427e-06,4.094915062380427e-06,0
4.094915062380427e-06,5.428675439323859e-06,2.97614471835374e-07
4.094915062380427e-06,7.196856730011514e-06,2.2348826482248014e-06
4.094915062380427e-06,9.540954763499944e-06,6.234075008282421e-05
4.094915062380427e-06,1.2648552168552958e-05,0.0001830578616115326
4.094915062380427e-06,1.67683293681101e-05,0.00031893783290890633
4.094915062380427e-06,2.2229964825261955e-05,0.0004699834624907673
4.094915062380427e-06,2.94705170255181e-05,0.0006368342080525731
4.094915062380427e-06,3.906939937054621e-05,0.0008200197951068878
4.094915062380427e-06,5.1794746792312125e-05,0.0010205061029916643
4.094915062380427e-06,6.866488450042999e-05,0.0012403901910609787
4.094915062380427e-06,9.102981779915228e-05,0.0014830292892966277
4.094915062380427e-06,0.00012067926406393288,0.0017523446122107117
4.094915062380427e-06,0.00015998587196060574,0.0020513411722747816
4.094915062380427e-06,0.00021209508879201905,0.002380194714624977
4.094915062380427e-06,0.0002811768697974231,0.002735167275093899
4.094915062380427e-06,0.0003727593720314938,0.003109345043910882
4.094915062380427e-06,0.0004941713361323833,0.0034944799102241456
4.094915062380427e-06,0.0006551285568595509,0.0038828476414345756
4.094915062380427e-06,0.000868511373751352,0.004268420205742546
4.094915062380427e-06,0.0011513953993264468,0.004646518564211983
4.094915062380427e-06,0.0015264179671752333,0.0050113824551350165
4.094915062380427e-06,0.0020235896477251575,0.005354041154322698
4.094915062380427e-06,0.0026826957952797246,0.005664030114271352
4.094915062380427e-06,0.0035564803062231283,0.005932449427863435
4.094915062380427e-06,0.004714866363457394,0.006152013264922748
4.094915062380427e-06,0.0062505519252739694,0.006314891630953832
4.094915062380427e-06,0.008286427728546842,0.006411276789049511
4.094915062380427e-06,0.010985411419875572,0.00642910772274914
4.094915062380427e-06,0.014563484775012445,0.00635342806488528
4.094915062380427e-06,0.019306977288832496,0.0061648213557262245
4.094915062380427e-06,0.025595479226995333,0.005838999229410477
4.094915062380427e-06,0.0339322177189533,0.00535121726990669
4.094915062380427e-06,0.04498432668969444,0.004688486654688608
4.094915062380427e-06,0.059636233165946365,0.003870475500615939
4.094915062380427e-06,0.07906043210907701,0.002971708358032624
4.094915062380427e-06,0.10481131341546852,0.002112835890208271
4.094915062380427e-06,0.1389495494373136,0.0013871502336920201
4.094915062380427e-06,0.18420699693267165,0.0007920860649437363
4.094915062380427e-06,0.244205309454865,0.00025934097961620244
4.094915062380427e-06,0.323745754281764,-0.00028639036740670687
4.094915062380427e-06,0.42919342601287785,-0.0009102829126337749
4.094915062380427e-06,0.5689866029018293,-0.0016739528799172355
4.094915062380427e-06,0.7543120063354607,-0.0026448882643618967
4.094915062380427e-06,1.0,-0.003904287243953652
5.428675439323859e-06,1e-06,3.7452167452450274e-07
5.428675439323859e-06,1.325711365590108e-06,3.174601909388331e-07
5.428675439323859e-06,1.757510624854793e-06,2.4622663588560135e-07
5.428675439323859e-06,2.3299518105153717e-06,1.6076533085941866e-07
5.428675439323859e-06,3.0888435964774785e-06,6.676972520090396e-08
5.428675439323859e-06,4.094915062380427e-06,-1.282492516796391e-08
5.428675439323859e-06,5.428675439323859e-06,0
5.428675439323859e-06,7.196856730011514e-06,3.9219782733073644e-07
5.428675439323859e-06,9.540954763499944e-06,2.902542006878434e-06
5.428675439323859e-06,1.2648552168552958e-05,6.252235567490075e-05
5.428675439323859e-06,1.67683293681101e-05,0.0001822115695344554
5.428675439323859e-06,2.2229964825261955e-05,0.0003175520411694129
5.428675439323859e-06,2.94705170255181e-05,0.00046832610456202877
5.428675439323859e-06,3.906939937054621e-05,0.0006353537551987779
5.428675439323859e-06,5.1794746792312125e-05,0.0008196015398780736
5.428675439323859e-06,6.866488450042999e-05,0.0010226725281273314
5.428675439323859e-06,9.102981779915228e-05,0.001247282416809131
5.428675439323859e-06,0.00012067926406393288,0.001497001976166687
5.428675439323859e-06,0.00015998587196060574,0.0017751396204061251
5.428675439323859e-06,0.00021209508879201905,0.0020829972779872847
5.428675439323859e-06,0.0002811768697974231,0.002418301795130378
5.428675439323859e-06,0.0003727593720314938,0.002775128080022998
5.428675439323859e-06,0.0004941713361323833,0.0031453999408908866
5.428675439323859e-06,0.0006551285568595509,0.00352089837826406
5.428675439323859e-06,0.000868511373751352,0.0038948711290739822
5.428675439323859e-06,0.0011513953993264468,0.004262332725660013
5.428675439323859e-06,0.0015264179671752333,0.004618182336529133
5.428675439323859e-06,0.0020235896477251575,0.0049545416710034445
5.428675439323859e-06,0.0026826957952797246,0.005261288839764907
5.428675439323859e-06,0.0035564803062231283,0.0055291254994096935
5.428675439323859e-06,0.004714866363457394,0.005750374746227617
5.428675439323859e-06,0.0062505519252739694,0.005917208109166739
5.428675439323859e-06,0.008286427728546842,0.006020230101021272
5.428675439323859e-06,0.010985411419875572,0.006048093141766485
5.428675439323859e-06,0.014563484775012445,0.005986694677997494
5.428675439323859e-06,0.019306977288832496,0.0058174806646417755
5.428675439323859e-06,0.025595479226995333,0.005517037621896121
5.428675439323859e-06,0.0339322177189533,0.005061549305547933
5.428675439323859e-06,0.04498432668969444,0.004438723560931502
5.428675439323859e-06,0.059636233165946365,0.003667566755726106
5.428675439323859e-06,0.07906043210907701,0.002818400513424998
5.428675439323859e-06,0.10481131341546852,0.0020033085711656904
5.428675439323859e-06,0.1389495494373136,0.001308313545315794
5.428675439323859e-06,0.18420699693267165,0.0007313532095479739
5.428675439323859e-06,0.244205309454865,0.0002088641926333243
5.428675439323859e-06,0.323745754281764,-0.00033078486853217623
5.428675439323859e-06,0.42919342601287785,-0.0009508466502323645
5.428675439323859e-06,0.5689866029018293,-0.0017119841444203034
5.428675439323859e-06,0.7543120063354607,-0.002681185098898804
5.428675439323859e-06,1.0,-0.003939365562703237
7.196856730011514e-06,1e-06,5.552156021824838e-07
7.196856730011514e-06,1.325711365590108e-06,4.959227823172594e-07
7.196856730011514e-06,1.757510624854793e-06,4.2032283084986293e-07
7.196856730011514e-06,2.3299518105153717e-06,3.259694889400562e-07
7.196856730011514e-06,3.0888435964774785e-06,2.1281137443195127e-07
7.196856730011514e-06,4.094915062380427e-06,8.842181711726828e-08
7.196856730011514e-06,5.428675439323859e-06,-1.6819553988075693e-08
7.196856730011514e-06,7.196856730011514e-06,0
7.196856730011514e-06,9.540954763499944e-06,5.153495294841023e-07
7.196856730011514e-06,1.2648552168552958e-05,3.7456566152955186e-06
7.196856730011514e-06,1.67683293681101e-05,6.275624899020517e-05
7.196856730011514e-06,2.2229964825261955e-05,0.000181115853689311
7.196856730011514e-06,2.94705170255181e-05,0.0003157531588229931
7.196856730011514e-06,3.906939937054621e-05,0.000466180099895721
7.196856730011514e-06,5.1794746792312125e-05,0.0006334405161553933
7.196856730011514e-06,6.866488450042999e-05,0.0008190114545874247
7.196856730011514e-06,9.102981779915228e-05,0.001025151997178647
7.196856730011514e-06,0.00012067926406393288,0.0012550336347195627
7.196856730011514e-06,0.00015998587196060574,0.001512019176994961
7.196856730011514e-06,0.00021209508879201905,0.001798181174845169
7.196856730011514e-06,0.0002811768697974231,0.00211260015020459
7.196856730011514e-06,0.0003727593720314938,0.0024505788670750516
7.196856730011514e-06,0.0004941713361323833,0.002804556920922976
7.196856730011514e-06,0.0006551285568595509,0.0031660620541197723
7.196856730011514e-06,0.000868511373751352,0.0035276496843794497
7.196856730011514e-06,0.0011513953993264468,0.0038838217724565397
7.196856730011514e-06,0.0015264179671752333,0.004229824945890266
7.196856730011514e-06,0.0020235896477251575,0.004558856659369529
7.196856730011514e-06,0.0026826957952797246,0.004861428004118919
7.196856730011514e-06,0.0035564803062231283,0.0051280151597375275
7.196856730011514e-06,0.004714866363457394,0.005350525906608795
7.196856730011514e-06,0.0062505519252739694,0.005521053417311945
7.196856730011514e-06,0.008286427728546842,0.005630552808418507
7.196856730011514e-06,0.010985411419875572,0.005668353834830227
7.196856730011514e-06,0.014563484775012445,0.005621184870643007
7.196856730011514e-06,0.019306977288832496,0.005471336510581791
7.196856730011514e-06,0.025595479226995333,0.005196258938189119
7.196856730011514e-06,0.0339322177189533,0.004773053857870426
7.196856730011514e-06,0.04498432668969444,0.004190089105424165
7.196856730011514e-06,0.059636233165946365,0.0034656200436337984
7.196856730011514e-06,0.07906043210907701,0.0026656940282084145
7.196856730011514e-06,0.10481131341546852,0.0018939739023854127
7.196856730011514e-06,0.1389495494373136,0.001229463192924459
7.196856730011514e-06,0.18420699693267165,0.0006705752685494706
7.196856730011514e-06,0.244205309454865,0.00015835256305122699
7.196856730011514e-06,0.323745754281764,-0.0003752059889104334
7.196856730011514e-06,0.42919342601287785,-0.0009914331113730875
7.196856730011514e-06,0.5689866029018293,-0.0017500363641327153
7.196856730011514e-06,0.7543120063354607,-0.002717502023356861
7.196856730011514e-06,1.0,-0.003974463505973368
9.540954763499944e-06,1e-06,7.961042219126226e-07
9.540954763499944e-06,1.325711365590108e-06,7.352545376029966e-07
9.540954763499944e-06,1.757510624854793e-06,6.56693832155663e-07
9.540954763499944e-06,2.3299518105153717e-06,5.565477187059471e-07
9.540954763499944e-06,3.0888435964774785e-06,4.315964215461825e-07
9.540954763499944e-06,4.094915062380427e-06,2.8180675920448286e-07
9.540954763499944e-06,5.428675439323859e-06,1.1725376414016826e-07
9.540954763499944e-06,7.196856730011514e-06,-2.1856266238147693e-08
9.540954763499944e-06,9.540954763499944e-06,0
9.540954763499944e-06,1.2648552168552958e-05,6.747112387818255e-07
9.540954763499944e-06,1.67683293681101e-05,4.795759963745073e-06
9.540954763499944e-06,2.2229964825261955e-05,6.305328056094016e-05
9.540954763499944e-06,2.94705170255181e-05,0.00017970627678421639
9.540954763499944e-06,3.906939937054621e-05,0.00031343091973526615
9.540954763499944e-06,5.1794746792312125e-05,0.0004634161498869479
9.540954763499944e-06,6.866488450042999e-05,0.000630974030560245
9.540954763499944e-06,9.102981779915228e-05,0.0008181450806935933
9.540954763499944e-06,0.00012067926406393288,0.0010277812931653806
9.540954763499944e-06,0.00015998587196060574,0.0012632008753192918
9.540954763499944e-06,0.00021209508879201905,0.001526996907077575
9.540954763499944e-06,0.0002811768697974231,0.001819393571085638
9.540954763499944e-06,0.0003727593720314938,0.002137020388294664
9.540954763499944e-06,0.0004941713361323833,0.002473146017173824
9.540954763499944e-06,0.0006551285568595509,0.002819343217204388
9.540954763499944e-06,0.000868511373751352,0.0031675987213828343
9.540954763499944e-06,0.0011513953993264468,0.0035117717519435572
9.540954763499944e-06,0.0015264179671752333,0.00384713805152915
9.540954763499944e-06,0.0020235896477251575,0.004167823137334353
9.540954763499944e-06,0.0026826957952797246,0.004465199359957754
9.540954763499944e-06,0.0035564803062231283,0.00472975196915141
9.540954763499944e-06,0.004714866363457394,0.004953000475087217
9.540954763499944e-06,0.0062505519252739694,0.005126889595755103
9.540954763499944e-06,0.008286427728546842,0.005242656850915226
9.540954763499944e-06,0.010985411419875572,0.005290264900387358
9.540954763499944e-06,0.014563484775012445,0.005257244171058364
9.540954763499944e-06,0.019306977288832496,0.005126708751062813
9.540954763499944e-06,0.025595479226995333,0.0048769587924740055
9.540954763499944e-06,0.0339322177189533,0.004485999110653302
9.540954763499944e-06,0.04498432668969444,0.003942812108304402
9.540954763499944e-06,0.059636233165946365,0.00326480500238602
9.540954763499944e-06,0.07906043210907701,0.0025136870185047625
9.540954763499944e-06,0.10481131341546852,0.001784870268870494
9.540954763499944e-06,0.1389495494373136,0.0011506038595818122
9.540954763499944e-06,0.18420699693267165,0.0006097454033448077
9.540954763499944e-06,0.244205309454865,0.00010779769269907154
9.540954763499944e-06,0.323745754281764,-0.00041966153352289366
9.540954763499944e-06,0.42919342601287785,-0.0010320494877785987
9.540954763499944e-06,0.5689866029018293,-0.0017881163619873175
9.540954763499944e-06,0.7543120063354607,-0.0027538456607929533
9.540954763499944e-06,1.0,-0.0040095875864983345
1.2648552168552958e-05,1e-06,1.11627591161362e-06
1.2648552168552958e-05,1.325711365590108e-06,1.0543173108226229e-06
1.2648552168552958e-05,1.757510624854793e-06,9.736907271036828e-07
1.2648552168552958e-05,2.3299518105153717e-06,8.696163587495004e-07
1.2648552168552958e-05,3.0888435964774785e-06,7.369811189284233e-07
1.2648552168552958e-05,4.094915062380427e-06,5.715545731689723e-07
1.2648552168552958e-05,5.428675439323859e-06,3.73348402191781e-07
1.2648552168552958e-05,7.196856730011514e-06,1.5576843207781972e-07
1.2648552168552958e-05,9.540954763499944e-06,-2.8030920026311e-08
1.2648552168552958e-05,1.2648552168552958e-05,0
1.2648552168552958e-05,1.67683293681101e-05,8.792247657518862e-07
1.2648552168552958e-05,2.2229964825261955e-05,6.081649638269423e-06
1.2648552168552958e-05,2.94705170255181e-05,6.342357756135027e-05
