m_res,m_mut,fitness
1e-06,1e-06,0
1e-06,1.325711365590108e-06,-3.8501912828139367e-07
1e-06,1.757510624854793e-06,-6.090298862941092e-06
1e-06,2.3299518105153717e-06,2.416883059467663e-05
1e-06,3.0888435964774785e-06,0.00013231537148879346
1e-06,4.094915062380427e-06,0.00025783977540326
1e-06,5.428675439323859e-06,0.00040194122275023504
1e-06,7.196856730011514e-06,0.0005659220842634509
1e-06,9.540954763499944e-06,0.0007497346335300536
1e-06,1.2648552168552958e-05,0.0009519134509454655
1e-06,1.67683293681101e-05,0.001170893891689223
1e-06,2.2229964825261955e-05,0.0014058832636049561
1e-06,2.94705170255181e-05,0.001657017648158103
1e-06,3.906939937054621e-05,0.0019253863428564074
1e-06,5.1794746792312125e-05,0.0022130266993613226
1e-06,6.866488450042999e-05,0.002522990720347568
1e-06,9.102981779915228e-05,0.0028596391187031673
1e-06,0.00012067926406393288,0.003228845687978104
1e-06,0.00015998587196060574,0.003637704171940079
1e-06,0.00021209508879201905,0.00409387148933456
1e-06,0.0002811768697974231,0.004604608603600856
1e-06,0.0003727593720314938,0.005173042576172603
1e-06,0.0004941713361323833,0.00578968305314926
1e-06,0.0006551285568595509,0.00643275791537293
1e-06,0.000868511373751352,0.007079596269739238
1e-06,0.0011513953993264468,0.007711376871692129
1e-06,0.0015264179671752333,0.008311966417477003
1e-06,0.0020235896477251575,0.008866881844077067
1e-06,0.0026826957952797246,0.009362961510995783
1e-06,0.0035564803062231283,0.009788324174194691
1e-06,0.004714866363457394,0.010132527603792066
1e-06,0.0062505519252739694,0.010386219541409126
1e-06,0.008286427728546842,0.010539301798416485
1e-06,0.010985411419875572,0.010577115467592069
1e-06,0.014563484775012445,0.010475704177566193
1e-06,0.019306977288832496,0.010199480746537756
1e-06,0.025595479226995333,0.009704168990369882
1e-06,0.0339322177189533,0.008946722583851398
1e-06,0.04498432668969444,0.007904811571398206
1e-06,0.059636233165946365,0.00660866209810498
1e-06,0.07906043210907701,0.005179208717953932
1e-06,0.10481131341546852,0.003824755665774703
1e-06,0.1389495494373136,0.0027199296089018853
1e-06,0.18420699693267165,0.0018742909236812003
1e-06,0.244205309454865,0.00118380003152371
1e-06,0.323745754281764,0.0005374580227734628
1e-06,0.42919342601287785,-0.0001527037227934021
1e-06,0.5689866029018293,-0.0009614699438833087
1e-06,0.7543120063354607,-0.0019639176787391243
1e-06,1.0,-0.0032461680883656883
1.325711365590108e-06,1e-06,1.6785321656389737e-08
1.325711365590108e-06,1.325711365590108e-06,0
1.325711365590108e-06,1.757510624854793e-06,-3.57508959339836e-07
