m_res,m_mut,fitness
1e-06,1e-06,0
1e-06,1.325711365590108e-06,3.3892479307458256e-08
1e-06,1.757510624854793e-06,-2.7347985817815416e-07
1e-06,2.3299518105153717e-06,6.595841938765185e-05
1e-06,3.0888435964774785e-06,0.0002430066331206754
1e-06,4.094915062380427e-06,0.0004495911877943182
1e-06,5.428675439323859e-06,0.0006852340125005483
1e-06,7.196856730011514e-06,0.0009469264977218448
1e-06,9.540954763499944e-06,0.001230645414656635
1e-06,1.2648552168552958e-05,0.0015330368833444362
1e-06,1.67683293681101e-05,0.001852336342059103
1e-06,2.2229964825261955e-05,0.002188315210761736
1e-06,2.94705170255181e-05,0.0025415635370316285
1e-06,3.906939937054621e-05,0.0029137070119891763
1e-06,5.1794746792312125e-05,0.0033082770985475027
1e-06,6.866488450042999e-05,0.0037304059057403937
1e-06,9.102981779915228e-05,0.004185243618742053
1e-06,0.00012067926406393288,0.004676341885080541
1e-06,0.00015998587196060574,0.005205059170860987
1e-06,0.00021209508879201905,0.005770646495910744
1e-06,0.0002811768697974231,0.006370375269628624
1e-06,0.0003727593720314938,0.00699974322012182
1e-06,0.0004941713361323833,0.007652765181474951
1e-06,0.0006551285568595509,0.008322035295171365
1e-06,0.000868511373751352,0.008998140629272141
1e-06,0.0011513953993264468,0.009669237063158165
1e-06,0.0015264179671752333,0.010321625152358222
1e-06,0.0020235896477251575,0.010940409245260808
1e-06,0.0026826957952797246,0.011510319961789143
1e-06,0.0035564803062231283,0.012016683015776828
1e-06,0.004714866363457394,0.012445078652701495
1e-06,0.0062505519252739694,0.012779206006837764
1e-06,0.008286427728546842,0.012997902921756736
1e-06,0.010985411419875572,0.01307283498897402
1e-06,0.014563484775012445,0.01296772271484825
1e-06,0.019306977288832496,0.012638801355626826
1e-06,0.025595479226995333,0.01203696627197693
1e-06,0.0339322177189533,0.011115363734357389
1e-06,0.04498432668969444,0.009849032337705874
1e-06,0.059636233165946365,0.008273052473058293
1e-06,0.07906043210907701,0.006533641214264978
1e-06,0.10481131341546852,0.004889818020195868
1e-06,0.1389495494373136,0.0035627056725209593
1e-06,0.18420699693267165,0.0025685386451096224
1e-06,0.244205309454865,0.0017834773973501937
1e-06,0.323745754281764,0.0010764024856983409
1e-06,0.42919342601287785,0.0003461409702068471
1e-06,0.5689866029018293,-0.0004899180898825801
1e-06,0.7543120063354607,-0.0015114649129310377
1e-06,1.0,-0.002807401029809129
1.325711365590108e-06,1e-06,-1.3845773115773313e-08
1.325711365590108e-06,1.325711365590108e-06,0
1.325711365590108e-06,1.757510624854793e-06,6.11769460999885e-08
1.325711365590108e-06,2.3299518105153717e-06,-1.4470176459022154e-09
1.325711365590108e-06,3.0888435964774785e-06,6.696812119544294e-05
1.325711365590108e-06,4.094915062380427e-06,0.0002440676955956077
1.325711365590108e-06,5.428675439323859e-06,0.0004512110249558551
1.325711365590108e-06,7.196856730011514e-06,0.0006877621701750256
1.325711365590108e-06,9.540954763499944e-06,0.0009508397998243715
1.325711365590108e-06,1.2648552168552958e-05,0.0012366094226429738
1.325711365590108e-06,1.67683293681101e-05,0.0015419588431972264
1.325711365590108e-06,2.2229964825261955e-05,0.001865345712557192
1.325711365590108e-06,2.94705170255181e-05,0.0022065598686289824
1.325711365590108e-06,3.906939937054621e-05,0.002566263399803944
1.325711365590108e-06,5.1794746792312125e-05,0.002946644685744955
1.325711365590108e-06,6.866488450042999e-05,0.0033519113305537913
1.325711365590108e-06,9.102981779915228e-05,0.0037872956697059296
1.325711365590108e-06,0.00012067926406393288,0.004257219765492808
1.325711365590108e-06,0.00015998587196060574,0.004764044665751709
1.325711365590108e-06,0.00021209508879201905,0.00530788904536415
1.325711365590108e-06,0.0002811768697974231,0.0058867957937348316
1.325711365590108e-06,0.0003727593720314938,0.006496894530528679
1.325711365590108e-06,0.0004941713361323833,0.007132624342422413
1.325711365590108e-06,0.0006551285568595509,0.0077868557412647125
1.325711365590108e-06,0.000868511373751352,0.008450512801991421
1.325711365590108e-06,0.0011513953993264468,0.009111996152282397
1.325711365590108e-06,0.0015264179671752333,0.009757506310336589
1.325711365590108e-06,0.0020235896477251575,0.010371926822533586
1.325711365590108e-06,0.0026826957952797246,0.010939844625210556
1.325711365590108e-06,0.0035564803062231283,0.011446532785936367
1.325711365590108e-06,0.004714866363457394,0.01187766992933498
1.325711365590108e-06,0.0062505519252739694,0.012217261243399682
1.325711365590108e-06,0.008286427728546842,0.012444673018724184
1.325711365590108e-06,0.010985411419875572,0.01253232177282921
1.325711365590108e-06,0.014563484775012445,0.012444900688958364
1.325711365590108e-06,0.019306977288832496,0.012139849609317323
1.325711365590108e-06,0.025595479226995333,0.011569533693093778
1.325711365590108e-06,0.0339322177189533,0.010688830960315594
1.325711365590108e-06,0.04498432668969444,0.009474393770134608
1.325711365590108e-06,0.059636233165946365,0.007961403020269032
1.325711365590108e-06,0.07906043210907701,0.006291523766262903
1.325711365590108e-06,0.10481131341546852,0.004711923209240591
1.325711365590108e-06,0.1389495494373136,0.0034316599875198707
1.325711365590108e-06,0.18420699693267165,0.0024662276570859704
1.325711365590108e-06,0.244205309454865,0.001698092037548556
1.325711365590108e-06,0.323745754281764,0.0010013357660314704
1.325711365590108e-06,0.42919342601287785,0.0002776705495832875
1.325711365590108e-06,0.5689866029018293,-0.0005539961528102207
1.325711365590108e-06,0.7543120063354607,-0.0015725242790054525
1.325711365590108e-06,1.0,-0.002866335896391164
1.757510624854793e-06,1e-06,4.399571122744636e-09
1.757510624854793e-06,1.325711365590108e-06,-1.4584908076687789e-08
1.757510624854793e-06,1.757510624854793e-06,0
1.757510624854793e-06,2.3299518105153717e-06,9.69677734017637e-08
1.757510624854793e-06,3.0888435964774785e-06,3.5025076876849164e-07
1.757510624854793e-06,4.094915062380427e-06,6.809307724700603e-05
1.757510624854793e-06,5.428675439323859e-06,0.00024516404316840903
1.757510624854793e-06,7.196856730011514e-06,0.0004528925443292551
1.757510624854793e-06,9.540954763499944e-06,0.0006904309130729741
1.757510624854793e-06,1.2648552168552958e-05,0.0009550325541209872
1.757510624854793e-06,1.67683293681101e-05,0.001243066484693089
1.757510624854793e-06,2.2229964825261955e-05,0.0015516646803766657
1.757510624854793e-06,2.94705170255181e-05,0.0018794449127982876
1.757510624854793e-06,3.906939937054621e-05,0.0022261890786630777
1.757510624854793e-06,5.1794746792312125e-05,0.0025928178135680414
1.757510624854793e-06,6.866488450042999e-05,0.0029821900233783917
1.757510624854793e-06,9.102981779915228e-05,0.003398968765885801
1.757510624854793e-06,0.00012067926406393288,0.0038480580421195246
1.757510624854793e-06,0.00015998587196060574,0.004332825524899384
1.757510624854793e-06,0.00021209508879201905,0.00485434296884107
1.757510624854793e-06,0.0002811768697974231,0.0054114641411900765
1.757510624854793e-06,0.0003727593720314938,0.006001013027731754
1.757510624854793e-06,0.0004941713361323833,0.006617966608004194
1.757510624854793e-06,0.0006551285568595509,0.007255579839243366
1.757510624854793e-06,0.000868511373751352,0.007905162908787847
1.757510624854793e-06,0.0011513953993264468,0.008555484905122623
1.757510624854793e-06,0.0015264179671752333,0.009192806052359915
1.757510624854793e-06,0.0020235896477251575,0.009801839908780727
1.757510624854793e-06,0.0026826957952797246,0.01036701011095443
1.757510624854793e-06,0.0035564803062231283,0.010873500215869799
1.757510624854793e-06,0.004714866363457394,0.011307040805987852
1.757510624854793e-06,0.0062505519252739694,0.011651897352488377
1.757510624854793e-06,0.008286427728546842,0.011887925385089862
1.757510624854793e-06,0.010985411419875572,0.01198826198158437
1.757510624854793e-06,0.014563484775012445,0.011918558660433214
1.757510624854793e-06,0.019306977288832496,0.011637469906484869
1.757510624854793e-06,0.025595479226995333,0.011098866463184339
1.757510624854793e-06,0.0339322177189533,0.010259400325829147
1.757510624854793e-06,0.04498432668969444,0.00909734722265738
1.757510624854793e-06,0.059636233165946365,0.007647930783366777
1.757510624854793e-06,0.07906043210907701,0.006048130216407494
1.757510624854793e-06,0.10481131341546852,0.004533161392180282
1.757510624854793e-06,0.1389495494373136,0.0033000442479341574
1.757510624854793e-06,0.18420699693267165,0.0023635336582941064
1.757510624854793e-06,0.244205309454865,0.001612416451526086
1.757510624854793e-06,0.323745754281764,0.0009260229626847501
1.757510624854793e-06,0.42919342601287785,0.00020897714234905567
1.757510624854793e-06,0.5689866029018293,-0.0006182836714375318
