m_res,m_mut,fitness
4.094915062380427e-06,0.00012067926406393288,0.0023371987800940536
4.094915062380427e-06,0.00015998587196060574,0.0027113701584011106
4.094915062380427e-06,0.00021209508879201905,0.003119063008346703
4.094915062380427e-06,0.0002811768697974231,0.0035613390450778552
4.094915062380427e-06,0.0003727593720314938,0.004037369954307369
4.094915062380427e-06,0.0004941713361323833,0.00454477017539916
4.094915062380427e-06,0.0006551285568595509,0.005079335647936814
4.094915062380427e-06,0.000868511373751352,0.005634209642411469
4.094915062380427e-06,0.0011513953993264468,0.006199673307191756
4.094915062380427e-06,0.0015264179671752333,0.006764281908880411
4.094915062380427e-06,0.0020235896477251575,0.007315473294119995
4.094915062380427e-06,0.0026826957952797246,0.007839498076522395
4.094915062380427e-06,0.0035564803062231283,0.008321959204498438
4.094915062380427e-06,0.004714866363457394,0.008748080760645479
4.094915062380427e-06,0.0062505519252739694,0.009101745898401877
4.094915062380427e-06,0.008286427728546842,0.009363956367578247
4.094915062380427e-06,0.010985411419875572,0.009511496466786458
4.094915062380427e-06,0.014563484775012445,0.009515732583010363
4.094915062380427e-06,0.019306977288832496,0.009342039651347946
4.094915062380427e-06,0.025595479226995333,0.008951462851107834
4.094915062380427e-06,0.0339322177189533,0.00830768858207863
4.094915062380427e-06,0.04498432668969444,0.007393682721197538
4.094915062380427e-06,0.059636233165946365,0.006240378315068808
4.094915062380427e-06,0.07906043210907701,0.004958476759275697
4.094915062380427e-06,0.10481131341546852,0.003729267185194361
4.094915062380427e-06,0.1389495494373136,0.002702255938673078
4.094915062380427e-06,0.18420699693267165,0.0018923206061507319
4.094915062380427e-06,0.244205309454865,0.0012158134815116969
4.094915062380427e-06,0.323745754281764,0.000574855147848434
4.094915062380427e-06,0.42919342601287785,-0.00011315529657161167
4.094915062380427e-06,0.5689866029018293,-0.0009210300401774241
4.094915062380427e-06,0.7543120063354607,-0.0019230923910619612
4.094915062380427e-06,1.0,-0.0032051754164010545
5.428675439323859e-06,1e-06,4.342533573701934e-07
5.428675439323859e-06,1.325711365590108e-06,3.9478752095928737e-07
5.428675439323859e-06,1.757510624854793e-06,3.443256181157326e-07
5.428675439323859e-06,2.3299518105153717e-06,2.649934244764986e-07
5.428675439323859e-06,3.0888435964774785e-06,4.7785702629627455e-08
5.428675439323859e-06,4.094915062380427e-06,-9.011681734103256e-07
5.428675439323859e-06,5.428675439323859e-06,0
5.428675439323859e-06,7.196856730011514e-06,-1.1868865337334758e-05
5.428675439323859e-06,9.540954763499944e-06,-1.0656835756588313e-05
5.428675439323859e-06,1.2648552168552958e-05,5.750917485340185e-05
5.428675439323859e-06,1.67683293681101e-05,0.00021315994011350704
5.428675439323859e-06,2.2229964825261955e-05,0.00040035138753467673
5.428675439323859e-06,2.94705170255181e-05,0.0006135627124178585
5.428675439323859e-06,3.906939937054621e-05,0.0008499922934273452
5.428675439323859e-06,5.1794746792312125e-05,0.0011078194227786462
5.428675439323859e-06,6.866488450042999e-05,0.0013863914432086016
5.428675439323859e-06,9.102981779915228e-05,0.001686494211101699
5.428675439323859e-06,0.00012067926406393288,0.002010753427796842
5.428675439323859e-06,0.00015998587196060574,0.002363118769133714
5.428675439323859e-06,0.00021209508879201905,0.0027473396083863262
5.428675439323859e-06,0.0002811768697974231,0.0031654836708701014
5.428675439323859e-06,0.0003727593720314938,0.0036174757337227603
5.428675439323859e-06,0.0004941713361323833,0.004101415688628118
5.428675439323859e-06,0.0006551285568595509,0.004613692488291354
5.428675439323859e-06,0.000868511373751352,0.005148376299458701
5.428675439323859e-06,0.0011513953993264468,0.005696624773727098
5.428675439323859e-06,0.0015264179671752333,0.006247375993607289
5.428675439323859e-06,0.0020235896477251575,0.006788199292202081
5.428675439323859e-06,0.0026826957952797246,0.007305393898999771
5.428675439323859e-06,0.0035564803062231283,0.007784455530791214
5.428675439323859e-06,0.004714866363457394,0.008210446405513981
5.428675439323859e-06,0.0062505519252739694,0.008567253596473874
5.428675439323859e-06,0.008286427728546842,0.008836193332827752
5.428675439323859e-06,0.010985411419875572,0.008994692935278464
5.428675439323859e-06,0.014563484775012445,0.009015053420881993
5.428675439323859e-06,0.019306977288832496,0.008863836658760805
5.428675439323859e-06,0.025595479226995333,0.008503528889851309
5.428675439323859e-06,0.0339322177189533,0.007899496292531213
5.428675439323859e-06,0.04498432668969444,0.007036164609788516
5.428675439323859e-06,0.059636233165946365,0.005944097537935042
5.428675439323859e-06,0.07906043210907701,0.004728812044502247
5.428675439323859e-06,0.10481131341546852,0.003560240651025174
5.428675439323859e-06,0.1389495494373136,0.002577464516643558
5.428675439323859e-06,0.18420699693267165,0.0017948832375458321
5.428675439323859e-06,0.244205309454865,0.0011345358365033556
5.428675439323859e-06,0.323745754281764,0.0005034236052665187
5.428675439323859e-06,0.42919342601287785,-0.00017829697748900834
5.428675439323859e-06,0.5689866029018293,-0.0009819853866474793
5.428675439323859e-06,0.7543120063354607,-0.00198117176962395
5.428675439323859e-06,1.0,-0.0032612315144927156
7.196856730011514e-06,1e-06,6.060119725134182e-07
7.196856730011514e-06,1.325711365590108e-06,5.60162246770476e-07
7.196856730011514e-06,1.757510624854793e-06,5.028704330825355e-07
7.196856730011514e-06,2.3299518105153717e-06,4.3134650803992436e-07
7.196856730011514e-06,3.0888435964774785e-06,3.331857758626325e-07
7.196856730011514e-06,4.094915062380427e-06,1.3106947279505063e-07
7.196856730011514e-06,5.428675439323859e-06,-6.152850685010353e-07
7.196856730011514e-06,7.196856730011514e-06,0
7.196856730011514e-06,9.540954763499944e-06,-9.670840153539482e-06
7.196856730011514e-06,1.2648552168552958e-05,-7.517346576140269e-06
7.196856730011514e-06,1.67683293681101e-05,5.9316919294754645e-05
7.196856730011514e-06,2.2229964825261955e-05,0.0002132134849238981
7.196856730011514e-06,2.94705170255181e-05,0.0004001624233060872
7.196856730011514e-06,3.906939937054621e-05,0.0006137671180508734
7.196856730011514e-06,5.1794746792312125e-05,0.0008513110052230393
7.196856730011514e-06,6.866488450042999e-05,0.0011111258668472788
7.196856730011514e-06,9.102981779915228e-05,0.0013928380646570418
7.196856730011514e-06,0.00012067926406393288,0.0016977157185147282
7.196856730011514e-06,0.00015998587196060574,0.0020287322949910083
7.196856730011514e-06,0.00021209508879201905,0.0023895982683543177
7.196856730011514e-06,0.0002811768697974231,0.002783158333951509
7.196856730011514e-06,0.0003727593720314938,0.003210269531886565
7.196856730011514e-06,0.0004941713361323833,0.003669697534727161
7.196856730011514e-06,0.0006551285568595509,0.0041584097580998165
7.196856730011514e-06,0.000868511373751352,0.004671319843809784
7.196856730011514e-06,0.0011513953993264468,0.005200567741595697
7.196856730011514e-06,0.0015264179671752333,0.005735690099566998
7.196856730011514e-06,0.0020235896477251575,0.006264493212071513
7.196856730011514e-06,0.0026826957952797246,0.006773388210184392
7.196856730011514e-06,0.0035564803062231283,0.007247832369896461
7.196856730011514e-06,0.004714866363457394,0.007672760331400661
7.196856730011514e-06,0.0062505519252739694,0.008032045645555387
7.196856730011514e-06,0.008286427728546842,0.008307274277747174
7.196856730011514e-06,0.010985411419875572,0.008476471460589163
7.196856730011514e-06,0.014563484775012445,0.008512839416133223
7.196856730011514e-06,0.019306977288832496,0.008384111635801189
7.196856730011514e-06,0.025595479226995333,0.008054221373662625
7.196856730011514e-06,0.0339322177189533,0.0074902219665943254
7.196856730011514e-06,0.04498432668969444,0.006677950871103721
7.196856730011514e-06,0.059636233165946365,0.005647454024075153
7.196856730011514e-06,0.07906043210907701,0.004498895909789574
7.196856730011514e-06,0.10481131341546852,0.003390909695227597
7.196856730011514e-06,0.1389495494373136,0.0024523750922056413
7.196856730011514e-06,0.18420699693267165,0.0016972168728212782
7.196856730011514e-06,0.244205309454865,0.0010530798508686164
7.196856730011514e-06,0.323745754281764,0.0004318389485566603
7.196856730011514e-06,0.42919342601287785,-0.00024357906144118274
7.196856730011514e-06,0.5689866029018293,-0.001043073859731205
7.196856730011514e-06,0.7543120063354607,-0.00203937964288141
7.196856730011514e-06,1.0,-0.0033174129624984824
9.540954763499944e-06,1e-06,8.420089378334952e-07
9.540954763499944e-06,1.325711365590108e-06,7.912239326236341e-07
9.540954763499944e-06,1.757510624854793e-06,7.265369080443229e-07
9.540954763499944e-06,2.3299518105153717e-06,6.454057766691598e-07
9.540954763499944e-06,3.0888435964774785e-06,5.450262474807484e-07
9.540954763499944e-06,4.094915062380427e-06,4.170927771967854e-07
9.540954763499944e-06,5.428675439323859e-06,2.0929594658757295e-07
9.540954763499944e-06,7.196856730011514e-06,-3.941625635138258e-07
9.540954763499944e-06,9.540954763499944e-06,0
9.540954763499944e-06,1.2648552168552958e-05,-7.604107782496367e-06
9.540954763499944e-06,1.67683293681101e-05,-4.2984967676225085e-06
9.540954763499944e-06,2.2229964825261955e-05,6.140968132315699e-05
9.540954763499944e-06,2.94705170255181e-05,0.00021319209920228217
9.540954763499944e-06,3.906939937054621e-05,0.0003997306519169845
9.540954763499944e-06,5.1794746792312125e-05,0.0006136401053291835
9.540954763499944e-06,6.866488450042999e-05,0.0008522360707423017
9.540954763499944e-06,9.102981779915228e-05,0.0011140273431252277
9.540954763499944e-06,0.00012067926406393288,0.0013989881222478857
9.540954763499944e-06,0.00015998587196060574,0.0017088160832415273
9.540954763499944e-06,0.00021209508879201905,0.0020465697301949516
9.540954763499944e-06,0.0002811768697974231,0.002415370521587735
9.540954763499944e-06,0.0003727593720314938,0.0028169334343849713
9.540954763499944e-06,0.0004941713361323833,0.003250867861344982
9.540954763499944e-06,0.0006551285568595509,0.0037148015783572508
9.540954763499944e-06,0.000868511373751352,0.004204424817176383
9.540954763499944e-06,0.0011513953993264468,0.004712885759400647
9.540954763499944e-06,0.0015264179671752333,0.005230520410114594
9.540954763499944e-06,0.0020235896477251575,0.005745524376345133
9.540954763499944e-06,0.0026826957952797246,0.006244503144288882
9.540954763499944e-06,0.0035564803062231283,0.006712955085964761
9.540954763499944e-06,0.004714866363457394,0.007135739282028467
9.540954763499944e-06,0.0062505519252739694,0.007496714425713182
9.540954763499944e-06,0.008286427728546842,0.007777696745309584
9.540954763499944e-06,0.010985411419875572,0.007957261369858333
9.540954763499944e-06,0.014563484775012445,0.00800947320682369
9.540954763499944e-06,0.019306977288832496,0.007903217629921615
9.540954763499944e-06,0.025595479226995333,0.0076038752599611095
9.540954763499944e-06,0.0339322177189533,0.007080182788192436
9.540954763499944e-06,0.04498432668969444,0.006319324303743084
9.540954763499944e-06,0.059636233165946365,0.00535066658773571
9.540954763499944e-06,0.07906043210907701,0.004268861629275541
9.540954763499944e-06,0.10481131341546852,0.0032213321496875487
9.540954763499944e-06,0.1389495494373136,0.0023270021052933794
9.540954763499944e-06,0.18420699693267165,0.0015993215269819
9.540954763499944e-06,0.244205309454865,0.0009714433884761594
9.540954763499944e-06,0.323745754281764,0.000360099010397267
9.540954763499944e-06,0.42919342601287785,-0.0003090038566074015
9.540954763499944e-06,0.5689866029018293,-0.0011042980595727511
9.540954763499944e-06,0.7543120063354607,-0.0020977189083026234
9.540954763499944e-06,1.0,-0.0033737229002252455
1.2648552168552958e-05,1e-06,1.1606942552401916e-06
1.2648552168552958e-05,1.325711365590108e-06,1.1063523090253985e-06
1.2648552168552958e-05,1.757510624854793e-06,1.0361511688231833e-06
1.2648552168552958e-05,2.3299518105153717e-06,9.464344723285287e-07
1.2648552168552958e-05,3.0888435964774785e-06,8.335401574267967e-07
1.2648552168552958e-05,4.094915062380427e-06,6.942116779513917e-07
1.2648552168552958e-05,5.428675439323859e-06,5.23210220245842e-07
1.2648552168552958e-05,7.196856730011514e-06,2.884478348380115e-07
1.2648552168552958e-05,9.540954763499944e-06,-2.2407673653786933e-07
1.2648552168552958e-05,1.2648552168552958e-05,0
1.2648552168552958e-05,1.67683293681101e-05,-5.678379986079765e-06
1.2648552168552958e-05,2.2229964825261955e-05,-9.899901643271402e-07
1.2648552168552958e-05,2.94705170255181e-05,6.378640059274279e-05
