m_res,m_mut,fitness
1e-06,1e-06,0
1e-06,1.325711365590108e-06,6.473765399908449e-07
1e-06,1.757510624854793e-06,1.5330190896323534e-06
1e-06,2.3299518105153717e-06,5.242730287830495e-05
1e-06,3.0888435964774785e-06,0.00018430096640536693
1e-06,4.094915062380427e-06,0.0003434244173714049
1e-06,5.428675439323859e-06,0.000526786368841326
1e-06,7.196856730011514e-06,0.0007329527620368801
1e-06,9.540954763499944e-06,0.0009612526389316497
1e-06,1.2648552168552958e-05,0.0012095257782731822
1e-06,1.67683293681101e-05,0.0014738182339693354
1e-06,2.2229964825261955e-05,0.0017515752230602565
1e-06,2.94705170255181e-05,0.0020431934322452387
1e-06,3.906939937054621e-05,0.0023515091552860543
1e-06,5.1794746792312125e-05,0.0026809818510043215
1e-06,6.866488450042999e-05,0.003036922319940107
1e-06,9.102981779915228e-05,0.003424503828773298
1e-06,0.00012067926406393288,0.0038477861397064697
1e-06,0.00015998587196060574,0.004308870032452422
1e-06,0.00021209508879201905,0.004806662337252736
1e-06,0.0002811768697974231,0.005336352338715436
1e-06,0.0003727593720314938,0.005890535771870378
1e-06,0.0004941713361323833,0.006460289089082046
1e-06,0.0006551285568595509,0.007035365796367039
1e-06,0.000868511373751352,0.007604500045473564
1e-06,0.0011513953993264468,0.008156414201112362
1e-06,0.0015264179671752333,0.008680596844105454
1e-06,0.0020235896477251575,0.009167497799294735
1e-06,0.0026826957952797246,0.009608348575734359
1e-06,0.0035564803062231283,0.009994455174505281
1e-06,0.004714866363457394,0.010316117785255858
1e-06,0.0062505519252739694,0.01056115735341166
1e-06,0.008286427728546842,0.010712835842575753
1e-06,0.010985411419875572,0.010747858463609459
1e-06,0.014563484775012445,0.010635594510368268
1e-06,0.019306977288832496,0.010338856337245288
1e-06,0.025595479226995333,0.009816642763026876
1e-06,0.0339322177189533,0.009031135867629428
1e-06,0.04498432668969444,0.007963715888057055
1e-06,0.059636233165946365,0.006645522103150228
1e-06,0.07906043210907701,0.005198182626712949
1e-06,0.10481131341546852,0.0038334141055211012
1e-06,0.1389495494373136,0.0027271095321891536
1e-06,0.18420699693267165,0.0018840631747407605
1e-06,0.244205309454865,0.0011962305009692424
1e-06,0.323745754281764,0.0005517253378988692
1e-06,0.42919342601287785,-0.00013725660581244374
1e-06,0.5689866029018293,-0.0009453002773139544
1e-06,0.7543120063354607,-0.0019473345618012579
1e-06,1.0,-0.0032292703434169795
1.325711365590108e-06,1e-06,2.944066597150352e-07
1.325711365590108e-06,1.325711365590108e-06,0
1.325711365590108e-06,1.757510624854793e-06,6.770835234626138e-07
1.325711365590108e-06,2.3299518105153717e-06,1.8074345107744815e-06
1.325711365590108e-06,3.0888435964774785e-06,5.330257291416872e-05
1.325711365590108e-06,4.094915062380427e-06,0.00018522961368221122
1.325711365590108e-06,5.428675439323859e-06,0.0003448993071876518
1.325711365590108e-06,7.196856730011514e-06,0.0005293842634880319
1.325711365590108e-06,9.540954763499944e-06,0.0007376086549008255
1.325711365590108e-06,1.2648552168552958e-05,0.0009688071798614448
1.325711365590108e-06,1.67683293681101e-05,0.0012200683009769367
1.325711365590108e-06,2.2229964825261955e-05,0.0014873560729102204
1.325711365590108e-06,2.94705170255181e-05,0.0017688416746887402
1.325711365590108e-06,3.906939937054621e-05,0.002065722633150277
1.325711365590108e-06,5.1794746792312125e-05,0.0023814574251638325
1.325711365590108e-06,6.866488450042999e-05,0.0027208793686334986
1.325711365590108e-06,9.102981779915228e-05,0.0030892694336924916
1.325711365590108e-06,0.00012067926406393288,0.003491264815032559
1.325711365590108e-06,0.00015998587196060574,0.0039299025950045325
1.325711365590108e-06,0.00021209508879201905,0.004405528406998809
1.325711365590108e-06,0.0002811768697974231,0.004914765517499236
1.325711365590108e-06,0.0003727593720314938,0.005450998275247917
1.325711365590108e-06,0.0004941713361323833,0.006005651447101024
1.325711365590108e-06,0.0006551285568595509,0.00656869878840946
1.325711365590108e-06,0.000868511373751352,0.007128848120330901
1.325711365590108e-06,0.0011513953993264468,0.007674424561782659
1.325711365590108e-06,0.0015264179671752333,0.008194412608746758
1.325711365590108e-06,0.0020235896477251575,0.008678905418914046
1.325711365590108e-06,0.0026826957952797246,0.009118988919392283
1.325711365590108e-06,0.0035564803062231283,0.009506006885486905
1.325711365590108e-06,0.004714866363457394,0.009830425214806463
1.325711365590108e-06,0.0062505519252739694,0.010080354541968355
1.325711365590108e-06,0.008286427728546842,0.010239520264638235
1.325711365590108e-06,0.010985411419875572,0.010285321230366058
1.325711365590108e-06,0.014563484775012445,0.010188081723388977
1.325711365590108e-06,0.019306977288832496,0.009911824892198835
1.325711365590108e-06,0.025595479226995333,0.009416986130356499
1.325711365590108e-06,0.0339322177189533,0.008667324632626958
1.325711365590108e-06,0.04498432668969444,0.007645561565403765
1.325711365590108e-06,0.059636233165946365,0.0063826901025265895
1.325711365590108e-06,0.07906043210907701,0.004995989421133767
1.325711365590108e-06,0.10481131341546852,0.0036865595566607885
1.325711365590108e-06,0.1389495494373136,0.00261992785603973
1.325711365590108e-06,0.18420699693267165,0.0018007463035666393
1.325711365590108e-06,0.244205309454865,0.0011267685397883481
1.325711365590108e-06,0.323745754281764,0.0004906456857584335
1.325711365590108e-06,0.42919342601287785,-0.00019299610842749172
1.325711365590108e-06,0.5689866029018293,-0.00099748913838119
1.325711365590108e-06,0.7543120063354607,-0.001997084752584476
1.325711365590108e-06,1.0,-0.003277304777826596
1.757510624854793e-06,1e-06,2.3356688085960525e-07
1.757510624854793e-06,1.325711365590108e-06,2.933520956273237e-07
1.757510624854793e-06,1.757510624854793e-06,0
1.757510624854793e-06,2.3299518105153717e-06,7.153012580204453e-07
1.757510624854793e-06,3.0888435964774785e-06,2.1525394170907772e-06
1.757510624854793e-06,4.094915062380427e-06,5.425089360994096e-05
1.757510624854793e-06,5.428675439323859e-06,0.0001861551523349226
1.757510624854793e-06,7.196856730011514e-06,0.000346401974401718
1.757510624854793e-06,9.540954763499944e-06,0.0005321362060470386
1.757510624854793e-06,1.2648552168552958e-05,0.0007425909961935088
1.757510624854793e-06,1.67683293681101e-05,0.0009766863423688037
1.757510624854793e-06,2.2229964825261955e-05,0.0012308374460344447
1.757510624854793e-06,2.94705170255181e-05,0.0015012420502181054
1.757510624854793e-06,3.906939937054621e-05,0.0017868845475669684
1.757510624854793e-06,5.1794746792312125e-05,0.002089713392223902
1.757510624854793e-06,6.866488450042999e-05,0.00241370352499026
1.757510624854793e-06,9.102981779915228e-05,0.0027638713544192433
1.757510624854793e-06,0.00012067926406393288,0.0031451881833469706
1.757510624854793e-06,0.00015998587196060574,0.0035614594399480514
1.757510624854793e-06,0.00021209508879201905,0.004014273479718799
1.757510624854793e-06,0.0002811768697974231,0.004501803560755054
1.757510624854793e-06,0.0003727593720314938,0.00501854736929526
1.757510624854793e-06,0.0004941713361323833,0.005556463711363383
1.757510624854793e-06,0.0006551285568595509,0.0061058429455466
1.757510624854793e-06,0.000868511373751352,0.006655514352176043
1.757510624854793e-06,0.0011513953993264468,0.0071935353926293214
1.757510624854793e-06,0.0015264179671752333,0.007708398318355761
1.757510624854793e-06,0.0020235896477251575,0.008189783576825427
1.757510624854793e-06,0.0026826957952797246,0.008628572137428688
1.757510624854793e-06,0.0035564803062231283,0.009016110764081297
1.757510624854793e-06,0.004714866363457394,0.009343015436482745
1.757510624854793e-06,0.0062505519252739694,0.009597670309198612
1.757510624854793e-06,0.008286427728546842,0.009764245156050516
1.757510624854793e-06,0.010985411419875572,0.009820818388418341
1.757510624854793e-06,0.014563484775012445,0.009738663492239775
1.757510624854793e-06,0.019306977288832496,0.009483015836824671
1.757510624854793e-06,0.025595479226995333,0.009015754686987171
1.757510624854793e-06,0.0339322177189533,0.00830222441749832
1.757510624854793e-06,0.04498432668969444,0.007326472751673983
1.757510624854793e-06,0.059636233165946365,0.006119277370955717
1.757510624854793e-06,0.07906043210907701,0.004793458326303707
