m_res,m_mut,fitness
1e-06,1e-06,0
1e-06,0.0001,0.005536145812332775
1e-06,0.01,0.015071386773278536
1e-06,1.0,-0.0026120983930836327
0.0001,1e-06,1.0288834789140985e-05
0.0001,0.0001,0
0.0001,0.01,0.004514815471230918
0.0001,1.0,-0.0036941798531660098
0.01,1e-06,0.0009885412430347392
0.01,0.0001,0.0009688910293646693
0.01,0.01,0
0.01,1.0,-0.005156585865326321
1.0,1e-06,0.02713570441283439
1.0,0.0001,0.027115914154956663
1.0,0.01,0.025231506428714686
1.0,1.0,0
