m_res,m_mut
0.006749164503891762,0.006749164503891762
,0.0
0.007930909341986337,0.02040816326530612
0.007774674425635852,0.04081632653061224
0.006915316495647062,0.061224489795918366
0.005835577353694526,0.08163265306122448
0.004730385334135751,0.1020408163265306
0.003697643015739458,0.12244897959183673
0.0027895171545453223,0.14285714285714285
0.0020308538786464707,0.16326530612244897
0.0014270448680325962,0.18367346938775508
0.0009688298432253332,0.2040816326530612
0.0006368741631108023,0.22448979591836732
0.00040670078231674233,0.24489795918367346
0.00025330711535290846,0.26530612244897955
0.00015452779308083056,0.2857142857142857
9.270221088577857e-05,0.3061224489795918
5.4879245556215404e-05,0.32653061224489793
3.215099992637242e-05,0.3469387755102041
1.8681694881960657e-05,0.36734693877551017
1.0784856104491079e-05,0.3877551020408163
6.193718304249309e-06,0.4081632653061224
3.5420593091504195e-06,0.42857142857142855
2.0186277657211938e-06,0.44897959183673464
1.1471177285027716e-06,0.4693877551020408
6.502971955686515e-07,0.4897959183673469
3.6789828027270396e-07,0.5102040816326531
2.0777081064098645e-07,0.5306122448979591
1.1716219915252461e-07,0.5510204081632653
6.598170302655464e-08,0.5714285714285714
3.7116067489566704e-08,0.5918367346938775
2.085759095188114e-08,0.6122448979591836
1.1710578567964176e-08,0.6326530612244897
6.5697416916564945e-09,0.6530612244897959
3.683183341648398e-09,0.673469387755102
2.063585356471892e-09,0.6938775510204082
1.1557957316487896e-09,0.7142857142857142
6.462067166156759e-10,0.7346938775510203
3.618156945861626e-10,0.7551020408163265
2.0270675022639932e-10,0.7755102040816326
1.1263530170257666e-10,0.7959183673469387
6.3669717515706e-11,0.8163265306122448
3.5517924212673164e-11,0.836734693877551
2.0126035183893887e-11,0.8571428571428571
1.1076071799890682e-11,0.8775510204081632
6.533512951324419e-12,0.8979591836734693
3.3410009411010376e-12,0.9183673469387754
1.7076227032698842e-12,0.9387755102040816
1.744744935989191e-12,0.9591836734693877
1.7818671687084335e-12,0.9795918367346939
0.020036743365048796,6.74916450389177e-05
0.019104656047042062,8.21045755710243e-05
0.01818073879470368,9.98814197788613e-05
0.017266343272484556,0.0001215072113540267
0.016363132657386,0.00014781530382447305
0.015473128954763988,0.0001798194839733452
0.01459876028790324,0.0002187530382837572
0.013742904793872895,0.0002661162778415501
0.012908926651820578,0.00032373435307618087
0.012100699302206806,0.0003938275862405353
0.011322611645674899,0.00047909703190364926
0.01057955624596908,0.0005828285625443603
0.00987690501743724,0.0007090194902018093
0.009220486979273336,0.0008625326035694611
0.008616589842110325,0.0010492835563780582
0.00807200162202931,0.001276468828110475
0.0075940736735402,0.001552843041553073
0.007190709667692798,0.001889056323662222
0.006870079510921054,0.002298064710003896
0.006639791081954471,0.002795629407770687
0.006505347380241427,0.003400924156560863
0.006468055772960792,0.004137274091669573
0.006523013325985589,0.0050330545821138375
0.006658004752914222,0.006122784680266292
0.006853895062175856,0.007448457319363853
0.007086646133153093,0.009061157518276807
0.0073306542969818,0.011023030951332157
0.007562351495669618,0.01340967874236161
0.007762228463836917,0.016313070766767055
0.007914053511843527,0.019845089726190077
0.00800209903724691,0.024141842567301276
0.008008424586755448,0.029368905385959827
0.007911621660325451,0.035727703930010325
0.007687335131115651,0.04346327557446887
0.007310482119503076,0.05287371187812226
0.006759101970287435,0.06432164559205224
0.006020003904568593,0.0782482247738969
0.005096940441776907,0.09519011250270065
0.0040222862286019455,0.11580016728123321
0.0028714980786811394,0.14087260104857174
0.00177265298296577,0.171373584271205
0.0008874340817085245,0.20847847748501241
0.00033315262123870574,0.25361712401186987
8.719981036154466e-05,0.30852894921336077
1.5079404722364574e-05,0.37532998954063307
1.6353362108602614e-06,0.4565944343561498
1.0343346624956332e-07,0.5554538227551961
3.4554985735072135e-09,0.6757177179533994
5.381645852356913e-11,0.8220205094481521
