m_res,m_mut
0.0015642605141520003,0.0015642605141520003
,0.0
0.005431348847544853,0.02040816326530612
0.00626642859811744,0.04081632653061224
0.006254569616635034,0.061224489795918366
0.005890174474072245,0.08163265306122448
0.005363427517744214,0.1020408163265306
0.004769100636773132,0.12244897959183673
0.004160923722643347,0.14285714285714285
0.003571373487585537,0.16326530612244897
0.003020414901178317,0.18367346938775508
0.002519860923884674,0.2040816326530612
0.0020757802295166754,0.22448979591836732
0.0016899966500326618,0.24489795918367346
0.001361172236897354,0.26530612244897955
0.0010857017438398338,0.2857142857142857
0.00085850200833538,0.3061224489795918
0.0006737025056256992,0.32653061224489793
0.0005252138333186476,0.3469387755102041
0.0004071536466220231,0.36734693877551017
0.0003141276495058212,0.3877551020408163
0.00024138217691063133,0.4081632653061224
0.00018485654748064153,0.42857142857142855
0.00014116631845398012,0.44897959183673464
0.00010754518879833852,0.4693877551020408
8.1766931400148e-05,0.4897959183673469
6.206198726749891e-05,0.5102040816326531
4.7037629798955294e-05,0.5306122448979591
3.5606375060796274e-05,0.5510204081632653
2.6924484137899958e-05,0.5714285714285714
2.0340703281467166e-05,0.5918367346938775
1.535446023844296e-05,0.6122448979591836
1.1582323155710916e-05,0.6326530612244897
8.73142021276468e-06,0.6530612244897959
6.578580660410304e-06,0.673469387755102
4.954078796194887e-06,0.6938775510204082
3.7290548100136323e-06,0.7142857142857142
2.805809296042758e-06,0.7346938775510203
2.1103638991031514e-06,0.7551020408163265
1.5867554886553353e-06,0.7755102040816326
1.1926932421592213e-06,0.7959183673469387
8.96239266486226e-07,0.8163265306122448
6.732947673602906e-07,0.836734693877551
5.056863132091159e-07,0.8571428571428571
3.79716399211157e-07,0.8775510204081632
2.850668821041662e-07,0.8979591836734693
2.1396856515568014e-07,0.9183673469387754
1.60573636746372e-07,0.9387755102040816
1.2048303229811038e-07,0.9591836734693877
9.038772699286478e-08,0.9795918367346939
2.0776066009670754e-05,1.564260514152e-05
2.608701590454131e-05,1.9605792756424982e-05
3.274717268836361e-05,2.4573087802850104e-05
4.109447638220844e-05,3.079888947457631e-05
5.154877072304379e-05,3.860205117393287e-05
6.463010202261186e-05,4.8382210536032136e-05
8.098021327260039e-05,6.064025680411645e-05
0.00010138726171050316,7.6003983789261e-05
0.00012681340714061788,9.526024222651549e-05
0.00015842425270023503,0.00011939523820508733
0.00019761810276822784,0.00014964504154999552
0.0002460514480949808,0.00018755889093360618
0.00030565493298430216,0.00023507853787785836
0.0003786312674090079,0.00029463769323712796
0.0004674233490287747,0.0003692866692968842
0.0005746379708028654,0.00046284860101260787
0.0007029094282366008,0.0005801152472338523
0.0008546905678457288,0.0007270923998407573
0.0010319699317556089,0.0009113074693813028
0.0012359358401486914,0.0011421950001568465
0.0014666425662304403,0.0014315798588472124
0.00172277477299267,0.001794282843100856
0.0020016392574414184,0.0022488797262337624
0.0022995123439680633,0.0028186526123857966
0.0026124051904585196,0.0035327823256313374
0.002937150427931687,0.004427842901055206
0.0032724650087322723,0.005549674717907015
0.003619389569920499,0.00695573220703846
0.0039804499350045075,0.008718026370071439
0.004357260720891892,0.010926812810929245
0.004747088486301828,0.013695214161655384
0.005139778591293343,0.017165013639293385
0.0055167886455158395,0.02151391644988443
0.005852968739443267,0.026964650931186877
0.0061194778590075785,0.03379637554763597
0.006285434961067253,0.04235897594490282
0.006318036379913263,0.053090984285336026
0.006183248690920819,0.06654203860008502
0.005849182911538985,0.08340103240990762
0.005293167085764216,0.10453139629283273
0.0045132752887943805,0.13101531833832786
0.0035449241414667785,0.1642091682312132
0.0024799442807076962,0.20581296350060874
0.0014732026450717057,0.25795743563635654
0.0007002707077995802,0.32331315514966746
0.00025076084279186027,0.4052273043999049
6.40335829427624e-05,0.50789510298521
1.0970738170309454e-05,0.6365746652199606
1.1607778573648215e-06,0.7978562935892415
