m_res,m_mut
0.014878352837202732,0.014878352837202732
,0.0
0.014740001166259677,0.02040816326530612
0.012413401644023901,0.04081632653061224
0.009742738485198809,0.061224489795918366
0.007388881217331107,0.08163265306122448
0.0054496937237977685,0.1020408163265306
0.00391358962772116,0.12244897959183673
0.0027361727049779135,0.14285714285714285
0.0018621770933795303,0.16326530612244897
0.001234239174765366,0.18367346938775508
0.0007976999237401575,0.2040816326530612
0.0005038219029076509,0.22448979591836732
0.0003118339095867036,0.24489795918367346
0.00018971807119186064,0.26530612244897955
0.00011379606776998132,0.2857142857142857
6.747311495975447e-05,0.3061224489795918
3.963537785557455e-05,0.32653061224489793
2.3107895206070454e-05,0.3469387755102041
1.3389878130556644e-05,0.36734693877551017
7.719941019153391e-06,0.3877551020408163
4.432539247542938e-06,0.4081632653061224
2.5362582854033714e-06,0.42857142857142855
1.4470296774737526e-06,0.44897959183673464
8.235658214926796e-07,0.4693877551020408
4.6774956574817896e-07,0.4897959183673469
2.651858652904786e-07,0.5102040816326531
1.5011245125918206e-07,0.5306122448979591
8.485894996750114e-08,0.5510204081632653
4.791459485369051e-08,0.5714285714285714
2.7026301404013037e-08,0.5918367346938775
1.523034096140939e-08,0.6122448979591836
8.57538589800305e-09,0.6326530612244897
4.825409788746042e-09,0.6530612244897959
2.7132694542514775e-09,0.673469387755102
1.5247531742661172e-09,0.6938775510204082
8.563877366420886e-10,0.7142857142857142
4.8076039609638e-10,0.7346938775510203
2.695554886820669e-10,0.7551020408163265
1.5141106211997658e-10,0.7755102040816326
8.502537291836552e-11,0.7959183673469387
4.7516457824244145e-11,0.8163265306122448
2.65163363533131e-11,0.836734693877551
1.4704484270668074e-11,0.8571428571428571
8.866418563996125e-12,0.8775510204081632
4.931658565775866e-12,0.8979591836734693
2.173827118483932e-12,0.9183673469387754
1.7076227033210202e-12,0.9387755102040816
1.7447449360397341e-12,0.9591836734693877
1.7818671687583842e-12,0.9795918367346939
0.0011259758741639036,0.00014878352837202733
0.0013428750695683802,0.00017810084465449028
0.0015981263829640004,0.00021319504392534948
0.001897000488156589,0.0002552044424186048
0.002244819110813372,0.0003054916579252006
0.0026466108308786564,0.0003656878076942293
0.0031066175183754774,0.00043774541538857533
0.003627638754017058,0.0005240017431862014
0.004210233794537726,0.0006272546032685273
0.004851858171742963,0.0007508531077190484
0.00554609655294282,0.0008988063003979245
0.006282252026775072,0.0010759131943784716
0.007045625761292195,0.0012879184328427507
0.007818799744401726,0.001541698622456562
0.008584031981459602,0.0018454853831373493
0.009326436686766259,0.0022091323490623233
0.010037029848432608,0.002644434781367438
0.010714267607442223,0.0031655121595019313
0.011362844503616765,0.003789266160980152
0.011989522144725574,0.004535928884572173
0.012597266326063788,0.005429719099112908
0.01318004713505814,0.006499627804030745
0.013720577912283906,0.007780358582054726
0.014192087287694766,0.009313453245401601
0.014563435432439067,0.01114863928692785
0.014805211920104991,0.013345442842202355
0.014893978448715713,0.015975119480573684
0.01481322094777727,0.01912296545241426
0.014551836857622472,0.02289108436020891
0.014102148022879651,0.027401698993293252
0.013458913027614379,0.03280111574898743
0.012619792182763722,0.03926447023017833
0.011587214091631446,0.04700140794765965
0.01037148365776926,0.05626288438661789
0.008994846953957988,0.06734930500437379
0.007496024265140087,0.08062026918852817
0.005934386142645926,0.09650623423075631
0.004392159604240932,0.11552247764916723
0.0029715028942010687,0.1382858107414287
0.0017812323709124097,0.16553458548984032
0.0009077981862637328,0.1981526437627779
0.00037452756485484523,0.23719798562934263
0.0001190344596261871,0.2839370866733125
2.786558988668447e-05,0.339885977423558
4.592983311692963e-06,0.40685941735425046
5.050818161310874e-07,0.4870297584638362
3.463782278114195e-08,0.5829974077331374
1.3614823325010823e-09,0.6978751739844566
2.7757875760616462e-11,0.8353892350182978
