m_res,m_mut
0.01878813586189744,0.01878813586189744
,0.0
0.018406969566196297,0.02040816326530612
0.014120723047032444,0.04081632653061224
0.010702554625660235,0.061224489795918366
0.00797395824234072,0.08163265306122448
0.005821884565865325,0.1020408163265306
0.0041561551315699,0.12244897959183673
0.0028962472799569173,0.14285714285714285
0.0019681657828133263,0.16326530612244897
0.0013040975427518434,0.18367346938775508
0.0008432380222187168,0.2040816326530612
0.0005330449284512617,0.22448979591836732
0.00033025162362998873,0.24489795918367346
0.0002011149609791532,0.26530612244897955
0.00012072917237447268,0.2857142857142857
7.16281179597321e-05,0.3061224489795918
4.209419983908405e-05,0.32653061224489793
2.4547826756245876e-05,0.3469387755102041
1.4225919630691363e-05,0.36734693877551017
8.201948472419975e-06,0.3877551020408163
4.708821965244354e-06,0.4081632653061224
2.6938603165626545e-06,0.42857142857142855
1.5365697389873596e-06,0.44897959183673464
8.742644549046881e-07,0.4693877551020408
4.963734392389297e-07,0.4897959183673469
2.813073218419491e-07,0.5102040816326531
1.5917268147440582e-07,0.5306122448979591
8.994171433748553e-08,0.5510204081632653
5.076105887106256e-08,0.5714285714285714
2.8618607945105863e-08,0.5918367346938775
1.611978905130729e-08,0.6122448979591836
9.07218570799905e-09,0.6326530612244897
5.102000387479691e-09,0.6530612244897959
2.86735271620827e-09,0.673469387755102
1.6104939864065627e-09,0.6938775510204082
9.04065734740304e-10,0.7142857142857142
5.072706776992758e-10,0.7346938775510203
2.848321244936907e-10,0.7551020408163265
1.5922040162654515e-10,0.7755102040816326
8.940640060236277e-11,0.7959183673469387
5.0096422480369285e-11,0.8163265306122448
2.81247291304282e-11,0.836734693877551
1.561154491358724e-11,0.8571428571428571
8.325721265980188e-12,0.8775510204081632
5.087785414417882e-12,0.8979591836734693
2.3410009412113792e-12,0.9183673469387754
1.7076227033244561e-12,0.9387755102040816
1.7447449360431616e-12,0.9591836734693877
1.7818671687618117e-12,0.9795918367346939
0.0071071136881447235,0.00018788135861897445
0.008574132623661673,0.00022383442581562463
0.010286128301572595,0.0002666674892521801
0.012252208292429517,0.0003176971083198661
0.014463525922866153,0.0003784917798485616
0.016883572419569056,0.0004509201489762947
0.019437185224534113,0.0005372084456739265
0.022001184913775555,0.0006400089123508376
0.024402939491610806,0.0007624813258001658
0.026436462378313163,0.0009083901192227174
0.027903588997174215,0.001082220089568105
0.028673532565604423,0.0012893142466883691
0.028732494087554787,0.001536038041371978
0.028190545552471444,0.001829975020133427
0.027240566309948422,0.0021801599205975427
0.026096539181633457,0.0025973563721286897
0.02494262786682292,0.0030943877373860165
0.023906263964561497,0.0036865312638779215
0.02305232281952639,0.004391987660547645
0.022390350224150233,0.005232440532760274
0.021888202567712706,0.006233722871038012
0.021488135211384485,0.00742661107940064
0.021123102014380488,0.008847770949351208
0.020731249164841883,0.010540884655898931
0.02026591447198805,0.012557993416083293
0.019698801670880863,0.014961097079279468
0.019016597986578967,0.01782405981587434
0.018214390495857543,0.021234880479444537
0.017289912574226622,0.025298397426533517
0.01624067798230444,0.03013951093204265
0.015063853628632143,0.035907022247582285
0.013757981392768931,0.04277820730387644
0.012325926326079288,0.050964265639060174
0.01077866779725565,0.06071681203651853
0.009139509001488542,0.07233561040566588
0.007448153921510523,0.08617778762187296
0.005763806095504014,0.10266881053123646
0.004165642889385505,0.12231556352026293
0.0027475708686271094,0.14572192861558125
0.0016026421798170667,0.1736073469990329
0.0007937560328937406,0.20682893246322293
0.0003185294417522782,0.24640781650856478
9.889835924945777e-05,0.29356053485077493
2.278673078541981e-05,0.34973642006554456
3.733185469874351e-06,0.41666214970768933
4.1318411741143064e-07,0.4963948191798186
2.8984120012380292e-08,0.5913851706506891
1.1908426866528558e-09,0.7045529214898049
2.564193397815998e-11,0.8393765075875101
