m_res,m_mut
0.0024193648957760213,0.0024193648957760213
,0.0
0.005588553293955522,0.02040816326530612
0.0057932455886931114,0.04081632653061224
0.005187202592259622,0.061224489795918366
0.004330681585616243,0.08163265306122448
0.0034395892826923633,0.1020408163265306
0.0026170856364221085,0.12244897959183673
0.0019130472209586452,0.14285714285714285
0.0013458772922373776,0.16326530612244897
0.0009132331473845279,0.18367346938775508
0.0005994999340219303,0.2040816326530612
0.00038227939283008456,0.22448979591836732
0.00023787774772185316,0.24489795918367346
0.00014511240241682925,0.26530612244897955
8.714199597602241e-05,0.2857142857142857
5.169064463549598e-05,0.3061224489795918
3.0368935489044788e-05,0.32653061224489793
1.7708219179860832e-05,0.3469387755102041
1.0264143414057856e-05,0.36734693877551017
5.920826129398907e-06,0.3877551020408163
3.402054063817502e-06,0.4081632653061224
1.9484872164799863e-06,0.42857142857142855
1.1129711478030518e-06,0.44897959183673464
6.342841591366262e-07,0.4693877551020408
3.6078160985406485e-07,0.4897959183673469
2.0487246948978237e-07,0.5102040816326531
1.1617139074366184e-07,0.5306122448979591
6.579168324023507e-08,0.5510204081632653
3.7218986715636954e-08,0.5714285714285714
2.1034610675989683e-08,0.5918367346938775
1.187755257289638e-08,0.6122448979591836
6.701730290921579e-09,0.6326530612244897
3.778843549939227e-09,0.6530612244897959
2.1293101862938973e-09,0.673469387755102
1.1992464251319436e-09,0.6938775510204082
6.750524279097008e-10,0.7142857142857142
3.794788981856474e-10,0.7346938775510203
2.1358027785719264e-10,0.7551020408163265
1.2001246909991344e-10,0.7755102040816326
6.788511287824072e-11,0.7959183673469387
3.763188218500442e-11,0.8163265306122448
2.1402569435138434e-11,0.836734693877551
1.1473070179138268e-11,0.8571428571428571
6.3850240204459726e-12,0.8775510204081632
4.266756475661309e-12,0.8979591836734693
1.6705004705497631e-12,0.9183673469387754
1.7076227032688173e-12,0.9387755102040816
1.7447449359878164e-12,0.9591836734693877
1.7818671687067547e-12,0.9795918367346939
4.857136262036341e-05,2.4193648957760187e-05
6.030102753201521e-05,3.0054641427496377e-05
7.481608532474968e-05,3.733547894790186e-05
9.27525993564035e-05,4.6380123736692957e-05
0.0001148783300594262,5.7615864010547e-05
0.0001421127436890424,7.157349998735761e-05
0.00017554601932770245,8.891242001512849e-05
0.00021645427757020072,0.00011045175147705521
0.0002663067435034272,0.0001372090581076681
0.00032675873233628397,0.0001704484118633858
0.0003996223515338088,0.00021174011036467224
0.0004868052961784199,0.000263034861088515
0.000590208185314097,0.00032675593692992516
0.0007115744157991143,0.0004059136567567897
0.0008522959113174821,0.0005042475992624549
0.0010131955170976062,0.0006264032686002895
0.0011943320424331885,0.0007781515578597679
0.0013949017669471922,0.0009666613783044722
0.0016133274610077616,0.0012008383339558886
0.0018476112899462956,0.0014917454412291203
0.0020959572152436223,0.001853125769309099
0.002357529477566681,0.002302051691907931
0.002633034798057106,0.0028597314224344094
0.0029246995130554733,0.0035525109350089245
0.003235317868720153,0.004413118604199082
0.0035664462648419618,0.005482211362898769
0.003916334032203619,0.006810295422130596
0.004278485866545268,0.008460112291651785
0.004641570860957974,0.010509602822041145
0.004990584636906702,0.013055589295906387
0.005308157117515334,0.016218349518015526
0.005574804798908945,0.02014729899407832
0.0057681016224875965,0.025028049636363785
0.00586187754390581,0.031091178464388775
0.005826573695106924,0.03862312055270936
0.005631375848386266,0.047979700831788555
0.0052486235587099065,0.0596029440129338
0.004661345771624913,0.07404195677383711
0.0038751289077209334,0.0919788687234833
0.0029347891763634743,0.1142610576526683
0.0019417616748097178,0.14194118145935775
0.0010542556728207727,0.1763269079420063
0.0004321756591618728,0.2190426918018231
0.00012262594537982102,0.2721065173306899
2.243074402087741e-05,0.3380252322721906
2.469125154401592e-06,0.41991297662968946
1.4911165085725896e-07,0.5216383012497159
4.355618685015918e-09,0.64800692637478
5.232044698591927e-11,0.804988774067551
