m_res,m_mut
0.01899893516194853,0.01899893516194853
,0.0
0.01866771583805514,0.02040816326530612
0.01434757478087078,0.04081632653061224
0.010887246728672577,0.061224489795918366
0.008120689969956022,0.08163265306122448
0.005936044131795213,0.1020408163265306
0.0042430638865916595,0.12244897959183673
0.002960850709475061,0.14285714285714285
0.0020149409192534266,0.16326530612244897
0.0013370122849243615,0.18367346938775508
0.0008657182451347907,0.2040816326530612
0.0005479465987748701,0.22448979591836732
0.0003398529431782222,0.24489795918367346
0.0002071445143381888,0.26530612244897955
0.00012443285308018291,0.2857142857142857
7.386167471442668e-05,0.3061224489795918
4.342123322911135e-05,0.32653061224489793
2.5326891297826425e-05,0.3469387755102041
1.4678932662137793e-05,0.36734693877551017
8.463349837676186e-06,0.3877551020408163
4.858721299651341e-06,0.4081632653061224
2.779381320418331e-06,0.42857142857142855
1.5851566136686505e-06,0.44897959183673464
9.017711158467003e-07,0.4693877551020408
5.118990006723007e-07,0.4897959183673469
2.900486855664775e-07,0.5102040816326531
1.6408366215100463e-07,0.5306122448979591
9.269557420709458e-08,0.5510204081632653
5.230298320101074e-08,0.5714285714285714
2.9480508410696454e-08,0.5918367346938775
1.6601017029345628e-08,0.6122448979591836
9.340722207799886e-09,0.6326530612244897
5.251531847876779e-09,0.6530612244897959
2.950584024347941e-09,0.673469387755102
1.656783528506432e-09,0.6938775510204082
9.297926756936043e-10,0.7142857142857142
5.215641248965154e-10,0.7346938775510203
2.9263207335031663e-10,0.7551020408163265
1.643199962287223e-10,0.7755102040816326
9.144598247614148e-11,0.7959183673469387
5.1479804245071724e-11,0.8163265306122448
2.8902490686499823e-11,0.836734693877551
1.608071603435952e-11,0.8571428571428571
8.562079043863845e-12,0.8775510204081632
5.180716678459582e-12,0.8979591836734693
3.3410009412113673e-12,0.9183673469387754
1.7076227033244543e-12,0.9387755102040816
1.7447449360431719e-12,0.9591836734693877
1.7818671687618319e-12,0.9795918367346939
0.10278768707819515,0.0001899893516194852
0.0958725792975189,0.00022629427214129974
0.08922797604176179,0.00026953667227899865
0.08284784428265392,0.00032104222972940803
0.07672683635073203,0.00038238994493092134
0.07086085540217985,0.00045546054831327606
0.0652479575453298,0.0005424941576518306
0.059889632369278814,0.00064615895312176
0.0547924138002482,0.0007696329754160625
0.0499696123746104,0.0009167015546036462
0.04544272897599501,0.0010918733565937109
0.04124185667903725,0.0013005186048306442
0.03740422960231755,0.0015490337146673331
0.033970240648577746,0.0018450373875955003
0.030976893486675497,0.0021976041769731906
0.02844968057962109,0.002617542685649256
0.0263947867277768,0.0031177269241600583
0.02479369124798418,0.0037134909879116378
0.02360154464774644,0.004423099152924085
0.022749641269347746,0.00526830580181369
0.022151543070534237,0.006275022345604686
0.02171214101767215,0.007474111587122079
0.02133873617284973,0.008902333878680292
0.020952296843129138,0.01060347408032408
0.020495577263850297,0.01262968386766148
0.01993480401750543,0.015043080540278302
0.019254641682184544,0.017917651345235177
0.01844997583724582,0.021341521696291377
0.0175189929864117,0.025419656825412876
0.01645974718862209,0.030277079690809783
0.015269860868977206,0.036062703792570025
0.013948237609785365,0.042953898398114
0.012498058770896771,0.05116192613310465
0.010930651182631892,0.06093841963746383
0.009269775832985912,0.07258309584065482
0.0075557606733248385,0.08645294435195405
0.005848623581898367,0.1029731716532228
0.004228541063835781,0.12265023660914112
0.002790560437295143,0.1460873769231667
0.001628909119244388,0.17400310253213808
0.0008074784744069773,0.2072532228895704
0.000324308460400801,0.24685708342574206
0.0001007431194677047,0.2940288155129598
2.3212941758093798e-05,0.35021455796288814
3.8022164476463673e-06,0.4171367911514616
4.207529657975945e-07,0.4968471429179623
2.9519865843734875e-08,0.5917892851031419
1.213777971877251e-09,0.704873848938916
2.637629851154688e-11,0.8395676559628276
