ID,suffix,layout,f,c,r,KL,h,KS_mean,p_cat,y_intercept,m_ss,ddfit_ss
0,_2,circular,0.2,0.01,0.1,700,7,30,0.0005,1,0.0008975480696421893,210.28437717378407
