m_res,m_mut
0.005821234041229492,0.005821234041229492
,0.0
0.006989536961431734,0.02040816326530612
0.006920602687756868,0.04081632653061224
0.006227480589231297,0.061224489795918366
0.00532313936015689,0.08163265306122448
0.004376308225872235,0.1020408163265306
0.0034730414690776006,0.12244897959183673
0.002661589975016619,0.14285714285714285
0.001968332244796797,0.16326530612244897
0.0014038698380342866,0.18367346938775508
0.0009659660563124786,0.2040816326530612
0.0006422739281093475,0.22448979591836732
0.00041391904886262635,0.24489795918367346
0.0002596002083205198,0.26530612244897955
0.00015916314057546846,0.2857142857142857
9.581408972322358e-05,0.3061224489795918
5.685171275125334e-05,0.32653061224489793
3.335520439343552e-05,0.3469387755102041
1.939854184002133e-05,0.36734693877551017
1.1204227988098034e-05,0.3877551020408163
6.436069003523436e-06,0.4081632653061224
3.6808730629820514e-06,0.42857142857142855
2.097613680422661e-06,0.44897959183673464
1.1918344272672806e-06,0.4693877551020408
6.755123482638793e-07,0.4897959183673469
3.820718716569094e-07,0.5102040816326531
2.1571640134998813e-07,0.5306122448979591
1.216067170653832e-07,0.5510204081632653
6.846343931599641e-08,0.5714285714285714
3.849927371191118e-08,0.5918367346938775
2.1627478526508082e-08,0.6122448979591836
1.213856169756626e-08,0.6326530612244897
6.807412825429256e-09,0.6530612244897959
3.815084911344901e-09,0.673469387755102
2.1366852189875903e-09,0.6938775510204082
1.196099756900138e-09,0.7142857142857142
6.691712745912166e-10,0.7346938775510203
3.7441955698551897e-10,0.7551020408163265
2.0880172673291978e-10,0.7755102040816326
1.1657206266333005e-10,0.7959183673469387
6.482984189039318e-11,0.8163265306122448
3.659126009176984e-11,0.836734693877551
2.064262389634607e-11,0.8571428571428571
1.1605807273035732e-11,0.8775510204081632
6.533512951243223e-12,0.8979591836734693
3.3410009410609594e-12,0.9183673469387754
1.7076227032501004e-12,0.9387755102040816
1.7447449359696504e-12,0.9591836734693877
1.781867168689134e-12,0.9795918367346939
0.01840679840249065,5.8212340412294996e-05
0.017565014242478586,7.103024692194891e-05
0.016728977050909113,8.66705571715414e-05
0.015899756928845352,0.00010575474260535362
0.01507869259585077,0.00012904111786645958
0.014267438542703424,0.0001574549726092619
0.013468015002053321,0.00019212533810378146
0.012682858288743097,0.00023442984956145488
0.011914867865734884,0.0002860494867976227
0.011167445239214589,0.0003490353683639309
0.010444518952855497,0.0004258902532313769
0.009750550500809677,0.0005196679885127375
0.009090518962621615,0.0006340948548032627
0.00846988847585018,0.0007737176308255815
0.007894571146418556,0.000944084260762669
0.007370902893640053,0.0011519643031382865
0.006905638365854938,0.0014056179208335221
0.006505926590385706,0.0017151241006217004
0.006179145134743581,0.0020927811441028093
0.005932379911674207,0.0025535953436399716
0.005771334685827539,0.00311587726095233
0.005698656506583584,0.003801969301635996
0.005712065849807646,0.004639133495959503
0.005803016575688242,0.005660634762114639
0.005956542371059559,0.006907062695645346
0.006152547717552398,0.008427944406671715
0.006368430410983443,0.01028371249137945
0.006582400091444215,0.012548106335589521
0.006775991663380599,0.01531110216677607
0.006934201380235594,0.01868248828084554
0.007043283074186355,0.02279622750616289
0.0070879320886004385,0.027815780248369476
0.007049528092969049,0.03394059962844331
0.006906046016414276,0.04141405679985601
0.006633616288395134,0.050533111359186804
0.006209549618739714,0.06166011110625734
0.005616740641478255,0.0752371900200602
0.00484999706764366,0.09180383655747577
0.003925641250563335,0.11201833035530176
0.00289544389031006,0.13668389912804485
0.0018618334544054842,0.16678063511202215
0.000976704538673591,0.20350443926326525
0.0003835011503046557,0.24831454066618278
0.00010367894422518297,0.3029914793479773
1.8210881096422687e-05,0.3697078564597255
1.977410034871577e-06,0.45111466309937814
1.2358464865478487e-07,0.5504466180729768
4.017249327985014e-09,0.671650700215058
5.988445480245161e-11,0.8195429825305439
