m_res1,m_res2,dfit1,dfit2
0.0006951927961775605,0.002976351441631316,-0.059364480361860664,-0.014540368725030154
0.0006951927961775605,0.0014384498882876629,-0.05309280040870917,0.028389712245120685
0.0003359818286283781,0.012742749857031322,-0.027089895773217007,-0.0865999943699979
0.0003359818286283781,0.00615848211066026,-0.06952610109682565,-0.08924683519290207
0.0003359818286283781,0.002976351441631316,-0.11190725148413003,-0.03584462925261543
0.0003359818286283781,0.0014384498882876629,-0.11971576560241767,0.04996767934313524
0.0003359818286283781,0.0006951927961775605,-0.088480984290892,0.08825863998559837
0.0001623776739188721,0.012742749857031322,-0.03750630878009836,-0.1326254833802776
0.0001623776739188721,0.00615848211066026,-0.10449228245428681,-0.11258627806605415
0.0001623776739188721,0.002976351441631316,-0.1538539581417454,-0.050628739386646124
0.0001623776739188721,0.0014384498882876629,-0.16107525184711272,0.05996458634976651
0.0001623776739188721,0.0006951927961775605,-0.14844405614509829,0.1637379420315558
0.0001623776739188721,0.0003359818286283781,-0.10729313054669548,0.1451877389090604
7.847599703514606e-05,0.026366508987303555,-0.0037416899682785,-0.1342621059330358
7.847599703514606e-05,0.012742749857031322,-0.05980183108694054,-0.17485262505945173
7.847599703514606e-05,0.00615848211066026,-0.1394468821169434,-0.12221840611954803
7.847599703514606e-05,0.002976351441631316,-0.17775125899432628,-0.057848832440889744
7.847599703514606e-05,0.0014384498882876629,-0.18152872654575786,0.0640490486517823
7.847599703514606e-05,0.0006951927961775605,-0.1764041397827893,0.2077336448841078
7.847599703514606e-05,0.0003359818286283781,-0.16023027614052096,0.2744483716991212
7.847599703514606e-05,0.0001623776739188721,-0.11652242731184342,0.18478650532898755
3.792690190732254e-05,0.026366508987303555,-0.009750281646306314,-0.15834729710784143
3.792690190732254e-05,0.012742749857031322,-0.084354023774727,-0.1886445442737805
3.792690190732254e-05,0.00615848211066026,-0.1687243419102799,-0.1269349118038221
3.792690190732254e-05,0.002976351441631316,-0.1893995584900752,-0.06098750604251017
3.792690190732254e-05,0.0014384498882876629,-0.19119770775064165,0.06578146491550367
3.792690190732254e-05,0.0006951927961775605,-0.1889718348304704,0.23008732412377847
3.792690190732254e-05,0.0003359818286283781,-0.1822163816426851,0.3532567282748437
3.792690190732254e-05,0.0001623776739188721,-0.16548517971763263,0.3549937990298215
3.792690190732254e-05,7.847599703514606e-05,-0.12104169134369033,0.2082305357343508
1.8329807108324375e-05,0.026366508987303555,-0.0181737799219428,-0.18264184606375797
1.8329807108324375e-05,0.012742749857031322,-0.1052585145190632,-0.18442128510952338
1.8329807108324375e-05,0.00615848211066026,-0.18545134508173716,-0.1282332643998303
1.8329807108324375e-05,0.002976351441631316,-0.1949272485388207,-0.062379924574494205
1.8329807108324375e-05,0.0014384498882876629,-0.1957800299939459,0.0665576581441996
1.8329807108324375e-05,0.0006951927961775605,-0.19476372506248543,0.24102867401745173
1.8329807108324375e-05,0.0003359818286283781,-0.19175031878374688,0.3947644640668883
1.8329807108324375e-05,0.0001623776739188721,-0.18474256369547973,0.46159436385329494
1.8329807108324375e-05,7.847599703514606e-05,-0.1679564900493823,0.40418045374538947
1.8329807108324375e-05,3.792690190732254e-05,-0.12327838674583737,0.22112066428560753
8.858667904100832e-06,0.026366508987303555,-0.028780545084303166,-0.20763124235212424
8.858667904100832e-06,0.012742749857031322,-0.12492165959651635,-0.1765020403686479
8.858667904100832e-06,0.00615848211066026,-0.19322048582588908,-0.12834114322180823
8.858667904100832e-06,0.002976351441631316,-0.19756166128178604,-0.0630202361964966
8.858667904100832e-06,0.0014384498882876629,-0.1979690373241297,0.06691849963304318
8.858667904100832e-06,0.0006951927961775605,-0.19749176241269029,0.24633350544649596
8.858667904100832e-06,0.0003359818286283781,-0.19609363637036845,0.4155310793980439
8.858667904100832e-06,0.0001623776739188721,-0.1929506517636768,0.5188043261739532
8.858667904100832e-06,7.847599703514606e-05,-0.18591850354691483,0.5288680471905163
8.858667904100832e-06,3.792690190732254e-05,-0.1691622311759803,0.4316216167852096
8.858667904100832e-06,1.8329807108324375e-05,-0.12440334508621327,0.22819931224495665
4.281332398719396e-06,0.05455594781168514,0.009677930740224097,-0.19250661875692127
4.281332398719396e-06,0.026366508987303555,-0.042821528007525034,-0.23330566878421166
4.281332398719396e-06,0.012742749857031322,-0.14489599767329023,-0.16932453567909675
4.281332398719396e-06,0.00615848211066026,-0.19679019098360576,-0.12827092790365643
4.281332398719396e-06,0.002976351441631316,-0.19882483896566433,-0.06332176924170631
4.281332398719396e-06,0.0014384498882876629,-0.19902050515095848,0.06708927953810598
4.281332398719396e-06,0.0006951927961775605,-0.1987930844161892,0.24890004051192766
4.281332398719396e-06,0.0003359818286283781,-0.19813088127829898,0.42572075219616334
4.281332398719396e-06,0.0001623776739188721,-0.19666752422144798,0.547738870881267
4.281332398719396e-06,7.847599703514606e-05,-0.1935082586080892,0.5965129322220997
4.281332398719396e-06,3.792690190732254e-05,-0.1864903880913213,0.566749323798317
4.281332398719396e-06,1.8329807108324375e-05,-0.16977237379606963,0.44661070215180115
4.281332398719396e-06,8.858667904100832e-06,-0.1249727870424348,0.23249422286419244
2.06913808111479e-06,0.05455594781168514,0.004997903578843331,-0.20463498323630672
2.06913808111479e-06,0.026366508987303555,-0.061066014305985454,-0.2508355095437453
2.06913808111479e-06,0.012742749857031322,-0.16503504497202,-0.16352390521008617
2.06913808111479e-06,0.00615848211066026,-0.198464801957943,-0.1282111794608434
2.06913808111479e-06,0.002976351441631316,-0.19943278698061284,-0.06346560585220233
2.06913808111479e-06,0.0014384498882876629,-0.19952705745985308,0.06717116293053359
2.06913808111479e-06,0.0006951927961775605,-0.19941790650523447,0.25013272548256776
2.06913808111479e-06,0.0003359818286283781,-0.19910101875761804,0.43064234440169946
2.06913808111479e-06,0.0001623776739188721,-0.19840655892150486,0.5620156901520516
2.06913808111479e-06,7.847599703514606e-05,-0.19693376642990357,0.6309277865438628
2.06913808111479e-06,3.792690190732254e-05,-0.19377913061377877,0.6404619686315691
2.06913808111479e-06,1.8329807108324375e-05,-0.1867803083504944,0.5874464181375634
2.06913808111479e-06,8.858667904100832e-06,-0.1700951891484134,0.45529321489372543
2.06913808111479e-06,4.281332398719396e-06,-0.1252364027992355,0.235900316757358
