m_res,m_mut
0.01344324936311915,0.01344324936311915
,0.0
0.013568497067065413,0.02040816326530612
0.012045169949155988,0.04081632653061224
0.009844007667300472,0.061224489795918366
0.007700730386393046,0.08163265306122448
0.005824169998873909,0.1020408163265306
0.0042725041729789965,0.12244897959183673
0.003043175145968829,0.14285714285714285
0.00210556377488286,0.16326530612244897
0.0014161205920964336,0.18367346938775508
0.0009270186110416012,0.2040816326530612
0.0005918791043016996,0.22448979591836732
0.00036959192063918653,0.24489795918367346
0.000226418197759346,0.26530612244897955
0.00013651219022810864,0.2857142857142857
8.123974300835521e-05,0.3061224489795918
4.784001224170525e-05,0.32653061224489793
2.793389849610888e-05,0.3469387755102041
1.6199401137880452e-05,0.36734693877551017
9.342228489270156e-06,0.3877551020408163
5.363177117622818e-06,0.4081632653061224
3.06730344089947e-06,0.42857142857142855
1.7487418035743186e-06,0.44897959183673464
9.94364947407896e-07,0.4693877551020408
5.641462798558009e-07,0.4897959183673469
3.1945177964151635e-07,0.5102040816326531
1.8059371426736193e-07,0.5306122448979591
1.019479626554123e-07,0.5510204081632653
5.747979146567269e-08,0.5714285714285714
3.237252222428689e-08,0.5918367346938775
1.8214597848837844e-08,0.6122448979591836
1.0239780697478589e-08,0.6326530612244897
5.752138596787499e-09,0.6530612244897959
3.2290078406559117e-09,0.673469387755102
1.8115138580938073e-09,0.6938775510204082
1.0157568351864294e-09,0.7142857142857142
5.696470096938641e-10,0.7346938775510203
3.187304187503827e-10,0.7551020408163265
1.78657782569567e-10,0.7755102040816326
1.0004416591461641e-10,0.7959183673469387
5.6130199729246954e-11,0.8163265306122448
3.149117661572987e-11,0.836734693877551
1.75560568403866e-11,0.8571428571428571
1.0065972958356409e-11,0.8775510204081632
4.856094898148749e-12,0.8979591836734693
3.3410009411924173e-12,0.9183673469387754
1.7076227033150906e-12,0.9387755102040816
1.7447449360339008e-12,0.9591836734693877
1.7818671687526602e-12,0.9795918367346939
0.03329613671116327,0.0001344324936311916
0.03158245285081236,0.00016125543896796006
0.02990579183104388,0.0001934302927392555
0.02826946277193747,0.0002320249065002275
0.026677214561160824,0.00027832019728683236
0.025133223874230868,0.00033385265998460954
0.023642068742568526,0.0004004653620733564
0.022208695186599695,0.0004803691132128098
0.020838394228301416,0.0005762158398273455
0.019536819002202957,0.0006911865999195536
0.018310082336183836,0.0008290971592372407
0.017164975317885467,0.000994524632762366
0.016109322669656572,0.0011929593946275968
0.015152424802614521,0.0014309872982002784
0.014305420541856037,0.0017165082540380747
0.013581257369147049,0.002058998420102303
0.012993848337006795,0.002469824706062697
0.012556054675190902,0.002962622029780188
0.012276482410560311,0.0035537458467370573
0.01215568230519563,0.0042628149714183765
0.012182882246549143,0.005113362706349207
0.012334451385043865,0.006133617889115911
0.012574843699266116,0.0073574417795492595
0.012860171825412698,0.008825451881427759
0.01314391886299301,0.010586369997231357
0.013383220224351315,0.01269863925654872
0.013543118127260216,0.015232363785710593
0.013596882949430848,0.018271635394364955
0.013523108378243665,0.021917324499418498
0.013302290670339258,0.02629042791434849
0.012915112018999395,0.03153608461369875
0.012342954844674625,0.037828392752009436
0.011570300488603271,0.04537618780927176
0.010588719380792732,0.054429973633836976
0.00940223775388403,0.06529023641723451
0.008033671415020831,0.07831741753349578
0.006531162636455987,0.09394387623165099
0.00497335114437538,0.11268823921132459
0.0034697807944642847,0.13517261332964223
0.002150238557609567,0.16214323271215644
0.001134849246756953,0.19449522552497137
0.0004842056035709877,0.23330232239272078
0.0001580953862028797,0.2798524924553931
3.761176741959996e-05,0.33569068978946187
6.229770772939449e-06,0.4026701289047357
6.812294937453036e-07,0.48301379109992376
4.595376447837231e-08,0.579388203011989
1.7552114422497956e-09,0.6949919359963278
3.445256275240558e-11,0.8336617635446211
