m_res1,m_res2,dfit1,dfit2
0.004832930238571752,0.08858667904100823,0.006038476132151394,-0.0020790343804181458
0.004832930238571752,0.05455594781168514,-0.0010346482373115163,-0.001591779565796105
0.004832930238571752,0.03359818286283781,-0.005341957196470378,-0.0007505364420235766
0.004832930238571752,0.0206913808111479,-0.0065005149765644185,0.00043360159299866914
0.004832930238571752,0.012742749857031334,-0.004993748552693824,0.001669232922024652
0.004832930238571752,0.007847599703514606,-0.002074488583518567,0.0016656576727700056
0.002976351441631319,0.08858667904100823,0.02863061311034891,-0.002301138512378424
0.002976351441631319,0.05455594781168514,0.019587431670554947,-0.0019849116369638395
0.002976351441631319,0.03359818286283781,0.012369088663900815,-0.0013036195239610022
0.002976351441631319,0.0206913808111479,0.00816852810999606,-0.00012655354542087001
0.002976351441631319,0.012742749857031334,0.0067870734648742565,0.0013164370669948892
0.002976351441631319,0.007847599703514606,0.0069885241612763285,0.001516570139435699
0.0018329807108324356,0.14384498882876628,0.08701265688049535,-0.002517980497718198
0.0018329807108324356,0.08858667904100823,0.1005911860422343,-0.00243464052130525
0.0018329807108324356,0.05455594781168514,0.09855435155296798,-0.002311884635987344
0.0018329807108324356,0.03359818286283781,0.09133091783894431,-0.0018765435230022603
0.0018329807108324356,0.0206913808111479,0.08167009391164827,-0.0009931200319578184
0.0018329807108324356,0.012742749857031334,0.07015430663996627,-5.6614576741931615e-05
0.0018329807108324356,0.007847599703514606,0.0603736127462868,-0.000858587359629104
0.0011288378916846883,0.14384498882876628,0.20945944217282128,-0.002478054083113197
0.0011288378916846883,0.08858667904100823,0.2899185282800171,-0.0025278557771318934
0.0011288378916846883,0.05455594781168514,0.3109671589222873,-0.0026078132101675705
0.0011288378916846883,0.03359818286283781,0.30569382522549476,-0.002487177722457222
0.0011288378916846883,0.0206913808111479,0.27947393211116833,-0.002197620025626985
0.0011288378916846883,0.012742749857031334,0.2395405990888999,-0.002322863969748968
0.0011288378916846883,0.007847599703514606,0.21494840470384596,-0.005486439743382219
0.0006951927961775605,0.14384498882876628,0.4969702973901812,-0.002428003517858363
0.0006951927961775605,0.08858667904100823,0.7173854009272228,-0.0026256047258241206
0.0006951927961775605,0.05455594781168514,0.7674024435841419,-0.002916980237216416
0.0006951927961775605,0.03359818286283781,0.750928041550608,-0.003193664062373075
0.0006951927961775605,0.0206913808111479,0.6699145998038945,-0.0037723076572182585
0.0006951927961775605,0.012742749857031334,0.5730465408027017,-0.005184644647632266
0.00042813323987193956,0.23357214690901212,0.31279003082258783,-0.0026116949228274164
0.00042813323987193956,0.14384498882876628,1.178831452983836,-0.0024079293125395264
0.00042813323987193956,0.08858667904100823,1.5506840381727949,-0.0027518037050422287
0.00042813323987193956,0.05455594781168514,1.6066678787257649,-0.0032709425489343925
0.00042813323987193956,0.03359818286283781,1.5285068843164107,-0.0040557975211803765
0.00042813323987193956,0.0206913808111479,1.3068835161451908,-0.005646461780344632
0.00042813323987193956,0.012742749857031334,1.1441075809595638,-0.0085533738175981
0.00026366508987303583,0.23357214690901212,0.507619035839367,-0.0024746671812431093
0.00026366508987303583,0.14384498882876628,2.5974264506942175,-0.0024302747592130957
0.00026366508987303583,0.08858667904100823,2.9978720464812754,-0.0029112424164076693
0.00026366508987303583,0.05455594781168514,3.0129962470884504,-0.003684178134441563
0.00026366508987303583,0.03359818286283781,2.7465687839692277,-0.005105296383561822
0.00026366508987303583,0.0206913808111479,2.277683198093766,-0.007649872284676984
0.00026366508987303583,0.012742749857031334,2.08366822070094,-0.013109793906376276
0.0001623776739188721,0.23357214690901212,0.974238744134645,-0.0023460463675906394
0.0001623776739188721,0.14384498882876628,5.06611583606098,-0.0024855297585737934
0.0001623776739188721,0.08858667904100823,5.372770317486896,-0.003099328762384835
0.0001623776739188721,0.05455594781168514,5.267050337300072,-0.004161008700792612
0.0001623776739188721,0.03359818286283781,4.5450680430797465,-0.0063185957733385995
0.0001623776739188721,0.0206913808111479,3.7898608560502085,-0.00967502010082964
