m_res,m_mut
0.004010184330271707,0.004010184330271707
,0.0
0.004798258267667335,0.02040816326530612
0.004811342230428783,0.04081632653061224
0.004418302190538315,0.061224489795918366
0.003875030716752706,0.08163265306122448
0.003287713143675786,0.1020408163265306
0.002708384840352208,0.12244897959183673
0.0021660529002652633,0.14285714285714285
0.0016785694977893596,0.16326530612244897
0.0012571690627750526,0.18367346938775508
0.0009078232444312257,0.2040816326530612
0.000631261032327551,0.22448979591836732
0.0004229114758648791,0.24489795918367346
0.00027368686986183386,0.26530612244897955
0.00017182900690792573,0.2857142857142857
0.00010520534922185898,0.3061224489795918
6.314504385528151e-05,0.32653061224489793
3.7324234432312176e-05,0.3469387755102041
2.1807040492367766e-05,0.36734693877551017
1.2629261095374835e-05,0.3877551020408163
7.264985989740613e-06,0.4081632653061224
4.157403217215322e-06,0.42857142857142855
2.3692824521113605e-06,0.44897959183673464
1.3457658085115536e-06,0.4693877551020408
7.623286200995332e-07,0.4897959183673469
4.308588802441591e-07,0.5102040816326531
2.4305371753049026e-07,0.5306122448979591
1.3688846417608178e-07,0.5510204081632653
7.698849675232258e-08,0.5714285714285714
4.3247192126692675e-08,0.5918367346938775
2.4268751860346797e-08,0.6122448979591836
1.3605198107025626e-08,0.6326530612244897
7.621276622099473e-09,0.6530612244897959
4.266060157481739e-09,0.673469387755102
2.3864755505734777e-09,0.6938775510204082
1.334141360598927e-09,0.7142857142857142
7.45439514020894e-10,0.7346938775510203
4.163412014645847e-10,0.7551020408163265
2.3242168586383797e-10,0.7755102040816326
1.2969722900654804e-10,0.7959183673469387
7.258541138601474e-11,0.8163265306122448
4.083987941045294e-11,0.836734693877551
2.2559991191178018e-11,0.8571428571428571
1.2770048039980681e-11,0.8775510204081632
6.533512950875232e-12,0.8979591836734693
4.341000940879864e-12,0.9183673469387754
1.707622703160948e-12,0.9387755102040816
1.744744935881878e-12,0.9591836734693877
1.7818671686026976e-12,0.9795918367346939
0.014884404392216083,4.0101843302717114e-05
0.014229358290543307,4.930553502048033e-05
0.013576069450757443,6.06215471270144e-05
0.012925076921809525,7.453467393764884e-05
0.012277090054395631,9.164097391562618e-05
0.011633027333319355,0.0001126733056782376
0.01099406134732433,0.0001385327247192954
0.010361669668937578,0.00017032708592891474
0.009737690763253086,0.00020941850569835164
0.009124382823537636,0.000257481716955069
0.008524481819376652,0.0003165758171420859
0.007941252929331292,0.0003892324829287512
0.0073785271398795005,0.00047856443089865997
0.006840712873970304,0.0005883987708273593
0.006332772158015842,0.0007234409645970124
0.005860153447391935,0.0008894764149849255
0.005428678642727868,0.001093618320681011
0.0050443855647060555,0.0013446124160014113
0.004713317682436909,0.0016532116507880894
0.004441217403732143,0.002032636862322868
0.004233025445007477,0.002499143175106591
0.004092075652157939,0.0030727163938886444
0.004018998464054994,0.0037779292244308265
0.004010617697292498,0.004644994003740702
0.004059329414897343,0.005711057040259311
0.004153324884348764,0.007021790015407776
0.004277715643940267,0.008633346624435326
0.004416474505222022,0.010614768281890914
0.0045547741346072665,0.013050941955618168
0.00468054210883771,0.0160462368471573
0.004784054831077915,0.01972897571919918
0.0048558398415253345,0.02425693242822263
0.0048844023111848526,0.029824091184559597
0.0048550611908192995,0.036668957116359494
0.004750376567635437,0.045084774174025406
0.004552049463231575,0.055432088124917726
0.004243655744185427,0.0681541928551773
0.0038136596373947074,0.08379612172056518
0.0032592104036768964,0.10302799756323959
0.002592367168831043,0.12667374174294088
0.0018509609721508809,0.15574637211897618
0.001114669905791033,0.19149140219957514
0.0005114768726755419,0.23544020074090505
0.0001572458334302668,0.2894755977980961
2.950564475221518e-05,0.3559125478863325
3.2435141735821327e-06,0.43759730597842483
1.9731538410322243e-07,0.5380293651819537
5.994019960894901e-09,0.6615113800823269
7.872415372892946e-11,0.8133334986844738
